price,brand,PoorCount,GoodRateShow,PreferentialPrice,p_Name,ProductID,keyword,type_f,type_data,GoodCount,type,shop_name,CommentCount,GeneralCount
1500,单冷,100,1699.00,外型好看 冷风效果好 风挺大的 制冷效果好 尺寸合适 强效制冷 噪音很小 送货快 声音小 加冰很凉快 外型好看 强效制冷 可以驱蚊 智能操作 风挺大的 送货快 水箱很大,"多朗冷风扇水冷空调扇家用冷风机工业制冷机商用加湿器移动空调扇 B030冷风机 B030冷风机,12493392820, ,17.2kg,中国大陆,B030,7L以上,2-8小时,三档调节,正常风,单冷,遥控式,横出风",6,none,1500,1,多朗,衡力诚电器专营店,12493392820,多朗冷风扇水冷空调扇家用冷风机工业制冷机商用加湿器移动空调扇 B030冷风机 B030冷风机,868.00,单冷
70000,落地扇,95,369.00,遥控方便 安装方便 风扇不错 风力很大 使用方便 质量不错 底座很稳 噪音很小 风很柔和 远程遥控,"澳柯玛FS-40ND06(Y),1370345,6.2kg,中国青岛,8小时以上,三档调节,正常风,5片,2级,遥控式,落地扇",1600,none,74000,2500,澳柯玛（AUCMA）,澳柯玛两季品旗舰店,1370345,澳柯玛（AUCMA）FS-40ND06(Y) 五叶AS扇叶遥控电风扇/落地扇,119.00,落地扇
19000,none,97,299.00,小巧轻便 外观漂亮 使用方便 吸尘器不错 电源线够长 质量不错 吸力很大 吸尘很干净 打扫干净 功率大 易收纳 打扫干净 电源线够长 质量不错 吸力持久 使用方便 功率大 质量不错 刷头多样 吸头很多 配件齐全 外观漂亮 吸力很大,"德尔玛CM300,3327010,1.75kg,中国大陆,床铺,除螨,除螨仪,电源式（5米以下）,500W以下,其他",100,其他,20000,300,德尔玛（Deerma）,德尔玛官方旗舰店,3327010,德尔玛（Deerma）CM300 紫外线除螨仪除螨机 手持吸尘器家用,199.00,none
80,none,100,4999.00,,"苏泊尔JP08G-1300,5023884,7.25kg,中国大陆,20000转/分(含)以上,按键式,破壁机,榨汁，搅拌，冰淇淋奶昔，碎冰，豆浆,不锈钢",0,none,80,0,苏泊尔（SUPOR）,苏泊尔官方旗舰店,5023884,苏泊尔（SUPOR）真破壁料理机加热破壁机家用榨汁机原汁机豆浆机搅拌机JP08G-1300（30000转/分）,1299.00,none
7200,冷暖,93,699.00,水箱很大 比风扇好 风挺大的 冷风效果好 加冰很凉快 比空调省电 制冷效果好 加了冰晶 噪音很小 送货快 比空调省电 加了冰晶 净化空气,"荣事达KTS-LN20U（货号：JD56K）,2495904,9.22kg,中国大陆,JD56K,横出风,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,8小时以上",200,none,7800,300,荣事达（Royalstar）,荣事达（Royalstar）两季品旗舰店,2495904,荣事达（Royalstar）遥控冷暖空调扇/冷风扇/电风扇/电暖器家用移动空气净化加湿制冷风机JD56K（黑色）,389.00,冷暖
40000,落地扇,97,499.00,遥控方便 风扇不错 安装方便 质量不错 噪音很小 使用方便 风力很大 风很柔和 底座很稳 造型美观,"先锋FS40-14EREC（货号：DD3305）,1399677,7.54kg,宁波慈溪,DD3305,2-8小时,五档以上,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",500,none,42000,800,先锋（SINGFUN）,先锋两季品旗舰店,1399677,先锋（Singfun）6档遥控电风扇/落地扇DD3305 LED液晶显示,179.00,落地扇
8500,none,100,899.00,吸尘很干净 使用方便 质量不错 吸力很大 噪音小 吸尘器不错 打扫干净 功率大 电源线够长 外观漂亮,"莱克（LEXY）吸尘器C53家用除螨 静音 大吸力 无耗材 能擦地板  C3203-3 玫瑰金,1576389515, ,7.2kg,1743000,地板，地毯，瓷砖，厨房，沙发，床铺，汽车,卧式吸尘器,电源式（5米-10米）,1000w-1399w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头",20,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头,8600,40,莱克（LEXY）,莱克官方旗舰店,1576389515,莱克（LEXY）吸尘器C53家用除螨 静音 大吸力 无耗材 能擦地板  C3203-3 玫瑰金,849.00,none
1300,none,100,3980.00,使用方便 东西不错 好清洗 速度快 果汁细腻 料理机很好 榨汁速度快 出汁率很高 榨汁很好 声音小,"美国西屋（Westinghouse）HS0450破壁料理机榨汁机料理机家用破壁机加热辅食 三代智能(升级版),10216324480, ,5.3kg,其他,25000转/分及以上,触摸式,料理/辅食机,五档-八档(含),其他,搅拌,3-5人",4,none,1400,6,西屋（Westinghouse）,西屋旗舰店,10216324480,美国西屋（Westinghouse）HS0450破壁料理机榨汁机料理机家用破壁机加热辅食 三代智能(升级版),2380.00,none
76000,冷暖,88,898.00,送货快 比风扇好 可以驱蚊 风扇不错 外型好看 送冰晶 风挺大的 尺寸合适 智能操作 加冰很凉快 可拆洗 尺寸合适 加了冰晶 强效制冷 大水箱,"志高FSE-12N,2539512,8.5kg,浙江,L5N,5-7L,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,竖出风",3400,none,86000,6800,志高（CHIGO）,志高冷风扇/取暖电器旗舰店,2539512,志高（CHIGO）FSE-12N驱蚊款冷暖遥控型取暖器/暖风机/冷风扇/空调扇（金黑色）,399.00,冷暖
6100,落地扇,96,399.00,遥控方便 噪音很小 造型美观 风很柔和 风扇不错 质量不错 安装方便 使用方便 风力很大 远程遥控 广角送风 遥控方便 适合宝宝 颜色漂亮 质量不错 遥控方便 电机好 远程遥控 风力很大 风很柔和 扇网坚固 安装方便 遥控方便 风很柔和 造型美观 安装方便 扇网坚固 声音很大,"美的FS40-17KRW,4425010,9.42kg,中国大陆,8小时以上,无极变速,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",100,none,6300,100,美的（Midea）,美的两季品旗舰店,4425010,美的（Midea）FS40-17KRW 五叶变频遥控落地扇/电风扇,319.00,落地扇
19000,none,95,299.00,吸力很大 吸尘器不错 使用方便 质量不错 吸尘很干净 电源线够长 功率大 打扫干净 吸头很多 外观漂亮,"海尔HC-T2103A,2155793,6.27kg,中国大陆,地板，地毯，瓷砖，厨房，沙发,水洗尘杯，水洗滤网，干湿两用,桶式吸尘器,电源式（5米-10米）,1000w-1399w,地面吸头，缝隙吸头，扁嘴吸头，小吸头",300,地面吸头，缝隙吸头，扁嘴吸头，小吸头,20000,600,海尔（Haier）,海尔吸尘器旗舰店,2155793,海尔（Haier）吸尘器 HC-T2103A 干湿吹三用 桶式家用 大功率大吸力,279.00,none
16000,none,95,399.00,东西不错 榨汁速度快 使用方便 榨汁很好 速度快 还可以吧 出汁率很高 好清洗 果汁细腻 料理机很好,"苏泊尔TJE06A,2995308,2.92kg,中国大陆,旋钮式,料理/辅食机,手动,不锈钢,搅拌，榨汁,3人以下",200,none,17000,400,苏泊尔（SUPOR）,苏泊尔官方旗舰店,2995308,苏泊尔（SUPOR）榨汁机家用果汁机TJE06A,119.00,none
4600,单冷,89,799.00,送货快 比风扇好 外型好看 冷风效果好 风扇不错 加冰很凉快 加湿空气 水箱很大 比风扇风大 噪音很小 加冰很凉快 净化空气 送货快 制冷效果好 风挺大的 送货快 比空调省电 比风扇风大 制冷效果好 风力挺大,"联创DF-AF1830C,650166,8.83kg,深圳,7L以上,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,横出风",100,none,5200,400,联创（Lianc）,联创两季品旗舰店,650166,联创（Lianc）遥控冷风扇/空调扇/冷风机/家用单冷净化加湿DF-AF1830C ,299.00,单冷
82000,转页扇，台扇,96,199.00,风扇不错 使用方便 质量不错 风很柔和 噪音很小 风力很大 底座很稳 造型美观 安全节能 安装方便 造型美观 风很柔和 风力很大 质量不错,"澳柯玛KYT-25ND01,1370329,2.2kg,山东青岛,2小时以下,三档调节,正常风,5片,3级,机械式,转页扇，台扇",1100,none,86000,2400,澳柯玛（AUCMA）,澳柯玛两季品旗舰店,1370329,澳柯玛（AUCMA）KYT-25ND01 台式转页扇/电风扇,69.00,转页扇，台扇
26000,none,97,599.00,吸力很大 吸尘器不错 吸尘很干净 电源线够长 质量不错 使用方便 打扫干净 功率大 外观漂亮 小巧轻便 噪音小 配件齐全 电源线够长 吸尘很干净 质量不错,"飞利浦FC8471/81,1121698,6.74kg,中国大陆,地板，地毯，瓷砖，厨房，沙发，床铺,水洗尘杯，水洗滤网，旋风过滤,卧式吸尘器,电源式（5米-10米）,1400w-1799w,地面吸头，缝隙吸头，小吸头",200,地面吸头，缝隙吸头，小吸头,27000,500,飞利浦（PHILIPS）,飞利浦品牌旗舰店,1121698,飞利浦（PHILIPS）吸尘器FC8471/81家用无尘袋大功率（星空蓝）,499.00,none
3600,none,100,7999.00,东西不错 料理机很好 出汁率很高 速度快 好清洗 果汁细腻 榨汁速度快 使用方便 打蛋很方便 榨汁很好 绞肉不错 东西不错 榨汁速度快 果汁细腻 好清洗 东西不错 果汁细腻 使用方便 料理机很好 料理机很好 榨汁速度快 东西不错 还可以吧 料理机很好 东西不错 料理机很好 使用方便,"美国洁氏（JESE）JS-100Y变频破壁料理机加热预约保温家用榨汁机破壁机玻璃杯,1735157898, ,10.0kg,JS-100Y,预约定时,25000转/分及以上,触摸式,料理/辅食机,八档以上,塑料,搅拌,3-5人",2,none,3600,5,洁氏（JESE）,JESE洁氏旗舰店,1735157898,美国洁氏（JESE）JS-100Y变频破壁料理机加热预约保温家用榨汁机破壁机玻璃杯,2680.00,none
100,工业,98,1599.00,风扇不错 风挺大的 水箱很大 节能 送货快 大水箱 冷风效果好 外型好看 声音小 比风扇风大 大水箱 强效制冷 冷风效果好 送货快 风挺大的 冷风效果好 比空调省电 尺寸合适 风挺大的 大水箱 节能 冷风效果好 冷风效果好 风挺大的 制冷效果好 水箱很大,"康佳KF-LY316,5097980,20.29kg,中国大陆,7L以上,无定时,三档调节,正常风,工业,机械式,横出风",3,none,200,2,康佳（KONKA）,康佳两季品旗舰店,5097980,康佳（KONKA）空调扇/冷风扇/电风扇/移动型蒸发式水冷工业商业冷风机/冷气机冷气扇KF-LY316,899.00,工业
87000,塔扇,95,398.00,还可以吧 使用方便 风扇不错 安装方便 质量不错 造型美观 风力很大 风很柔和 底座很稳 噪音很小 造型美观,"艾美特FTW36T2-A,216706,6.5kg,中国,2小时以下,三档调节,正常风,无叶,无,机械式,塔扇",1300,none,92000,3300,艾美特（AIRMATE）,艾美特生活电器旗舰店,216706,艾美特(Airmate) FTW36T2-A 塔扇/电风扇,299.00,塔扇
40000,none,97,169.00,使用方便 电源线够长 吸尘器不错 吸力很大 吸尘很干净 小巧轻便 质量不错 打扫干净 功率大 外观漂亮 外观漂亮 易收纳,"海尔ZL601A,1952932,2.1kg,中国大陆,地板，地毯，瓷砖，沙发,水洗尘杯，水洗滤网,立式/手持吸尘器,电源式（5米-10米）,500w-999w,地面吸头，扁嘴吸头，毛刷吸头",200,地面吸头，扁嘴吸头，毛刷吸头,41000,700,海尔（Haier）,海尔吸尘器旗舰店,1952932,海尔（Haier）吸尘器 ZL601A 家用 立式 便携式 手持推杆,109.00,none
900,none,95,3699.00,榨汁很好 使用方便 出汁率很高 好清洗 料理机很好 果汁细腻 东西不错 榨汁速度快 还可以吧 速度快 东西不错 榨汁很好 出汁率很高,"飞利浦HR1897/30,1888038,5.7kg,中国大陆,其他,3-5人,二档(含)-五档(含),按键式,塑料,榨汁",10,none,900,20,飞利浦（PHILIPS）,飞利浦厨房电器旗舰店,1888038,飞利浦（PHILIPS）榨汁机原汁机破壁微榨无滤网榨汁机HR1897/30,1999.00,none
300,单冷,99,1500.00,风挺大的 噪音很小 冷风效果好 声音小 制冷效果好 送货快 智能操作 节能 比空调省电 外型好看 制冷效果好 比空调省电 风挺大的 风挺大的 大水箱 加冰很凉快 送货快 比风扇好,"骆驼(Camel)冷风机JH-40B水冷空调扇制冷风扇单冷风机工业商用网吧车间 浅灰色款,12109860559, ,23.0kg,中国大陆,7L以上,无定时,三档调节,正常风,单冷,机械式,横出风",1,none,300,4,骆驼（CAMEL）,佳欢专营店,12109860559,骆驼(Camel)冷风机JH-40B水冷空调扇制冷风扇单冷风机工业商用网吧车间 浅灰色款,849.00,单冷
60000,落地扇,96,289.00,还可以吧 风扇不错 安装方便 质量不错 风力很大 噪音很小 使用方便 风很柔和 底座很稳 造型美观,"美的FS40-8B1,597426,7.84kg,中国大陆,2小时以下,三档调节,正常风,5片,1级,机械式,落地扇",700,none,63000,2100,美的（Midea）,美的两季品旗舰店,597426,美的（Midea）FS40-8B1 五叶落地扇/电风扇,199.00,落地扇
60,none,97,2900.00,吸力很大 配件齐全 吸尘很干净 质量不错 使用方便 噪音小 电源线够长 打扫干净 外观漂亮 功率大 配件齐全 电源线够长 噪音小 吸力很大 吸尘很干净,"美诺SGDA1-08,5048546,9.0kg,德国,地板，地毯，瓷砖,卧式吸尘器",2,none,70,0,美诺（MIELE）,德国美诺Miele官方旗舰店,5048546,美诺（Miele）SGDA1-08 C3德国原装进口 家用卧室真空吸尘器 功率高达2000瓦（海军蓝）,2899.00,none
6800,none,95,399.00,榨汁速度快 榨汁很好 东西不错 使用方便 果汁细腻 速度快 出汁率很高 好清洗 还可以吧 料理机很好,"奥克斯AUX-508(红）,835100,3.02kg,中国大陆,12001转/分(含)-15000转/分(含),旋钮式,电动榨汁机,榨汁,金属",100,none,7100,200,奥克斯（AUX）,奥克斯厨房电器旗舰店,835100,奥克斯（AUX）榨汁机（汁渣分离）家用果汁机AS-819,109.00,none
1300,单冷,87,499.00,风扇不错 风挺大的 送货快 比风扇好 比空调省电 加了冰晶 智能操作 噪音很小 外型好看 加冰很凉快,"奥克斯（AUX）FLS-120H空调扇冷风扇冷风机单冷型配冰晶 遥控款 咖啡色,10125796556, ,5.6kg,AUX-822系列,3-5L,无定时,三档调节,正常风,单冷,机械式,竖出风",90,none,1500,100,奥克斯（AUX）,奥克斯生活电器旗舰店,10125796556,奥克斯（AUX）FLS-120H空调扇冷风扇冷风机单冷型配冰晶 遥控款 咖啡色,218.00,单冷
18000,落地扇,95,699.00,噪音很小 风很柔和 风扇不错 质量不错 遥控方便 安装方便 风力很大 造型美观 底座很稳 使用方便,"艾美特FS4086RI-W,1365527,9.4kg,中国,8小时以上,五档以上,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",200,none,18000,500,艾美特（AIRMATE）,艾美特生活电器旗舰店,1365527,艾美特(Airmate) FS4086RI-W 七叶遥控落地扇/电风扇,319.00,落地扇
25000,none,98,499.00,吸力很大 吸尘器不错 外观漂亮 吸尘很干净 使用方便 质量不错 电源线够长 打扫干净 小巧轻便 配件齐全,"美的C3-L143C,1690674,7.2kg,中国大陆,地板，地毯，瓷砖，厨房,水洗尘杯，旋风过滤,卧式吸尘器,电源式（5米-10米）,1000w-1399w,地面吸头，扁嘴吸头，毛刷吸头",200,地面吸头，扁嘴吸头，毛刷吸头,26000,300,美的（Midea）,美的吸尘器旗舰店,1690674,美的（Midea）吸尘器C3-L143C家用无耗材卧式吸尘器,379.00,none
400,none,98,399.00,,"小熊LLJ-D05J1,5029334,1.95kg,广东顺德,20000转/分(含)以上,按键式,电动榨汁机,榨汁，搅拌，冰淇淋奶昔，碎冰,塑料",1,none,500,9,小熊（Bear）,小熊厨电旗舰店,5029334,小熊（Bear）便携式榨汁机果汁机料理机 榨汁搅拌奶昔辅食多功能家用料理杯LLJ-D05J1,169.00,none
300,单冷,99,3688.00,外型好看 制冷效果好 风挺大的 送货快 智能操作 强效制冷 噪音很小 加湿空气 风扇不错 冷风效果好 制冷效果好 外型好看 送货快 智能操作 加了冰晶 噪音很小 加湿空气 冷风效果好 制冷效果好 水箱很大 可以驱蚊 外型好看 风挺大的 大水箱 比空调省电 比风扇好 送货快 风挺大的 噪音很小 强效制冷,"雷豹冷风扇移动中大型工业冷风机单冷蒸发式制冷风扇水冷环保空调扇工厂房车间 MFC18000E,11300683261, ,58.5kg,中国大陆,7L以上,8小时以上,三档调节,正常风,单冷,遥控式,竖出风",2,none,300,1,雷豹（LEBON）,雷豹生活电器旗舰店,11300683261,雷豹冷风扇移动中大型工业冷风机单冷蒸发式制冷风扇水冷环保空调扇工厂房车间 MFC18000E,2988.00,单冷
19000,落地扇,97,359.00,安装方便 遥控方便 质量不错 风扇不错 风力很大 造型美观 噪音很小 使用方便 远程遥控 底座很稳 造型美观 风很柔和 睡眠风不错 适合宝宝 底座很稳,"格力FD-4030B,2599660,7.5kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,3片,1级,遥控式,落地扇",200,none,19000,300,格力（GREE）,格力生活电器旗舰店,2599660,格力（GREE）FD-4030B 遥控式落地扇/电风扇,188.00,落地扇
26000,none,97,299.00,使用方便 吸尘很干净 吸尘器不错 电源线够长 质量不错 吸力很大 打扫干净 东西不错 功率大 外观漂亮 吸尘器不错 外观漂亮 吸尘很干净 尘杯容量大 使用方便 吸尘器不错 吸力很大,"海尔ZB401G,1095328,2.815kg,中国大陆,沙发，床铺,除螨仪",100,none,26000,400,海尔（Haier）,海尔吸尘器旗舰店,1095328,海尔（Haier）吸尘器 ZB401G 家用小型 床铺除螨机 紫外线除螨仪,279.00,none
1500,none,100,3580.00,出汁率很高 料理机很好 果汁细腻 使用方便 榨汁速度快 好清洗 榨汁很好 速度快 东西不错 打蛋很方便 榨汁速度快 使用方便 出汁率很高 东西不错 速度快 果汁细腻 使用方便 料理机很好 东西不错,"德国GUGE破壁机家用加热水料分离系统全自动蒸汽多功能米糊干磨粉搅拌绞肉榨汁机豆浆料理机 AD-G888,10108342035, ,6.5kg,AD-G888,自动清洗,25000转/分及以上,触摸式,料理/辅食机,八档以上,不锈钢，金属，塑料，其他,搅拌，榨汁，碎肉，研磨，切菜，和面，碎冰，五谷类粉，冰淇淋/奶昔，豆腐，其他,3-5人",5,none,1600,6,谷格（GUGE）,谷格旗舰店,10108342035,德国GUGE破壁机家用加热水料分离系统全自动蒸汽多功能米糊干磨粉搅拌绞肉榨汁机豆浆料理机 AD-G888,2880.00,none
1000,单冷,90,699.00,比风扇好 冷风效果好 外型好看 风扇不错 比风扇风大 噪音很小 送货快 制冷效果好 加冰很凉快 节能 加冰很凉快 大水箱 比空调省电 可拆洗 冷风效果好 比风扇风大 净化空气 风扇不错,"格力(GREE)空调扇水冷气扇移动单冷遥控制冷风机KS-0505D-WG 瓷白,10156578218, ,9.35kg, KS-0505D-WG,3-5L,8小时以上,四档调节,正常风、自然风、睡眠风,单冷,遥控式,横出风",50,none,1100,60,格力（GREE）,格力威铭专卖店,10156578218,格力(GREE)空调扇水冷气扇移动单冷遥控制冷风机KS-0505D-WG 瓷白,469.00,单冷
10000,落地扇,97,359.00,安装方便 风扇不错 遥控方便 风力很大 质量不错 使用方便 底座很稳 噪音很小 风很柔和 电机好 安装方便 睡眠风不错 颜色漂亮 广角送风 远程遥控 风扇不错 风力很大 造型美观 电机好,"美的FS40-15QRW,1429749,8.7kg,中国大陆,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",100,none,10000,100,美的（Midea）,美的两季品旗舰店,1429749,美的（Midea）FS40-15QRW 五叶遥控落地扇/电风扇,199.00,落地扇
1100,none,97,899.00,使用方便 质量不错 吸尘器不错 吸尘很干净 外观漂亮 打扫干净 小巧轻便 易收纳 噪音小 吸力持久 值得推荐 吸尘很干净 易收纳 噪音小,"美的U5-L021C,1859014,5.18kg,中国大陆,地板，地毯，瓷砖，沙发，汽车,水洗尘杯，水洗滤网,无线吸尘器,充电式（无线）,500W以下,电动吸头，扁嘴吸头",10,电动吸头，扁嘴吸头,1100,20,美的（Midea）,美的吸尘器旗舰店,1859014,美的（Midea）吸尘器U5-L021C手持推杆二合一无线设计 家用立式便携 无耗材,849.00,none
900,none,95,2999.00,东西不错 料理机很好 速度快 果汁细腻 使用方便 好清洗 榨汁很好 榨汁速度快 还可以吧 出汁率很高,"苏泊尔JP06D,2842189,7.75kg,中国大陆,自动清洗,25000转/分及以上,触摸式,刨冰机/粉碎机,八档以上,不锈钢,搅拌，榨汁，碎肉，研磨，冰淇淋/奶昔，豆腐,3人以下",20,none,900,20,苏泊尔（SUPOR）,苏泊尔官方旗舰店,2842189,苏泊尔（SUPOR）破壁机家用多功能加热料理机 榨汁机果汁豆浆机搅拌机JP06D（30000转/分强劲动力）,899.00,none
700,单冷,93,499.00,送货快 尺寸合适 加冰很凉快 比风扇好 风挺大的 外型好看 比风扇风大 大水箱 水箱很大 智能操作 比风扇风大 送冰晶 可拆洗 声音小 比风扇好 尺寸合适 加冰很凉快 智能操作,"康佳KF-LY1603Y-Y,3948919,9.35kg,中国大陆,7L以上,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,横出风",20,none,700,30,康佳（KONKA）,康佳两季品旗舰店,3948919,康佳（KONKA）遥控冷风扇/空调扇/冷风机/电风扇KF-LY1603Y-Y,299.00,单冷
28000,转页扇，台扇,97,299.00,质量不错 风扇不错 噪音很小 风很柔和 使用方便 造型美观 颜色漂亮 安全节能 风力很大 底座很稳 广角送风 遥控方便 远程遥控 适合宝宝 颜色漂亮 风很柔和,"艾美特FBW32T2,1507669,2.5kg,中国,2小时以下,四档调节,正常风,5片,1级,机械式,转页扇，台扇",200,none,29000,600,艾美特（AIRMATE）,艾美特生活电器旗舰店,1507669,艾美特(Airmate) FBW32T2 台式转页扇/电风扇,129.00,转页扇，台扇
300,none,100,3999.00,使用方便 吸尘很干净 吸尘器不错 吸力持久 打扫干净 吸力很大 质量不错 外观漂亮 噪音小 小巧轻便 质量不错 吸力很大 打扫干净 功率大 不易缠发 吸尘很干净 质量不错 打扫干净,"莱克（LEXY）吸尘器家用 无线手持立式吸尘机除螨多功能 魔洁 M7Pro 咖啡色,11620819882, ,5.5kg,100L0006E,地板，地毯，瓷砖，厨房，沙发，床铺，汽车,拖地功能，水洗尘杯，水洗滤网，除螨,立式/手持吸尘器,充电式（无线）,500W以下,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头",0,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头,300,0,莱克（LEXY）,莱克官方旗舰店,11620819882,莱克（LEXY）吸尘器家用 无线手持立式吸尘机除螨多功能 魔洁 M7Pro 咖啡色,3999.00,none
1200,none,97,1299.00,,"美的WJS1221F,3396567,4.2kg,中国大陆,WJS1221F,按键式,榨汁，豆浆，其他,塑料,原汁机",20,none,1200,10,美的（Midea）,美的生活电器自营官方旗舰店,3396567,美的（Midea）原汁机慢速挤压 清洗简洁榨汁机 纯铜电机一键启动WJS1221F,399.00,none
