price,brand,PoorCount,GoodRateShow,PreferentialPrice,p_Name,ProductID,keyword,type_f,type_data,GoodCount,type,shop_name,CommentCount,GeneralCount
200,单冷,92,799.00,冷风效果好 声音小 送货快 APP遥控 制冷效果好 外型好看 加了冰晶 大水箱 比空调省电 送冰晶 外型好看 送货快,"格力KS-0602DahG-WG,3948727,11.64kg,广东中山,横出风,四档调节,正常风、自然风、睡眠风,单冷,遥控式,8小时以上",7,none,200,10,格力（GREE）,格力生活电器旗舰店,3948727,格力（GREE）KS-0602DahG-WG 遥控冷风扇/冷风扇,499.00,单冷
900,落地扇，台扇，空气循环扇,98,5691.00,风很柔和 广角送风 噪音很小 远程遥控 造型美观 颜色漂亮 使用方便 风扇不错 安装方便 安全节能 风很柔和 远程遥控 造型美观 遥控方便,"DYSONHP03 白银,4840266,5.04kg,马来西亚,307988-01,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,无,APP控制,落地扇，台扇，空气循环扇",10,none,900,10,DYSON,戴森官方旗舰店,4840266,戴森(Dyson) HP03空气净化风扇/电风扇/落地扇 净化PM0.1和甲醛+强劲气流循环 凉风制暖智能合一 银白,5690.00,落地扇，台扇，空气循环扇
700,none,100,1999.00,质量不错 外观漂亮 打扫干净 吸尘器不错 吸力持久 节能电机 使用方便 配件齐全 吸尘很干净 吸力很大 吸尘很干净 打扫干净 节能电机 刷头多样 吸力很大 配件齐全 吸头很多 使用方便 吸尘器不错 易收纳 噪音小 刷头多样 配件齐全 不易缠发 吸头很多 打扫干净 吸尘很干净 吸尘器不错 功率大 电源线够长 尘杯容量大 吸力持久 配件齐全 使用方便 吸尘器不错 配件齐全 外观漂亮 吸尘器不错 质量不错 质量不错 功率大 吸力很大,"志高（CHIGO）工业吸尘器大功率强力车用商用干湿两用大型桶式工厂用吸尘机50L 1600W 50L,11557408932, ,12.0kg,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店，工业,桶式吸尘器,电源式（5米-10米）,1400w-1799w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件",1,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件,700,1,志高（CHIGO）,雅柯专营店,11557408932,志高（CHIGO）工业吸尘器大功率强力车用商用干湿两用大型桶式工厂用吸尘机50L 1600W 50L,799.00,none
1600,none,99,4680.00,速度快 使用方便 东西不错 绞肉不错 打蛋器不错 榨汁很好 榨汁速度快 声音小 出汁率很高 果汁细腻,"美国洁氏（JESE）JS-500A原汁机大口径家用低速果汁机水果榨汁机37转,1756795604, ,8.5kg,JS-500A,0-50转/分,旋钮式,原汁机,榨汁，碎肉，豆腐,塑料",10,none,1600,4,洁氏（JESE）,JESE洁氏旗舰店,1756795604,美国洁氏（JESE）JS-500A原汁机大口径家用低速果汁机水果榨汁机37转,1399.00,none
600,工业,95,1299.00,送货快 比风扇风大 风扇不错 冷风效果好 大水箱 加冰很凉快 比空调省电 风挺大的 水箱很大 强效制冷,"志高FKL-L25J,2441531,18.54kg,浙江,L25J,7L以上,无定时,二档调节,正常风,工业,机械式,横出风",10,none,600,20,志高（CHIGO）,志高冷风扇/取暖电器旗舰店,2441531,志高（chigo）FKL-L25J移动型蒸发式水冷工业商业空调扇/冷风机/电风扇,999.00,工业
40000,落地扇,95,199.00,安装方便 风扇不错 风力很大 质量不错 使用方便 底座很稳 噪音很小 风很柔和 电机好 声音小,"澳柯玛FS-40T6,1095534,6.2kg,中国青岛,2-8小时,三档调节,正常风,5片,2级,机械式,落地扇",800,none,42000,1400,澳柯玛（AUCMA）,澳柯玛两季品旗舰店,1095534,澳柯玛（AUCMA） FS-40T6 五叶AS扇叶机械电风扇/落地扇,109.00,落地扇
4900,none,95,999.00,使用方便 吸尘器不错 质量不错 吸尘很干净 打扫干净 东西不错 吸力很大 噪音小 吸头很多 功率大,"dostyleVC201,1140881,4.16kg,中国大陆",90,none,5100,100,dostyle,dostyle小家电旗舰店,1140881,dostyle吸尘器家用无线充电立式手持吸尘器VC201可车用车载,399.00,none
2100,none,99,7980.00,料理机很好 使用方便 果汁细腻 东西不错 速度快 出汁率很高 榨汁速度快 好清洗 榨汁很好 声音小 使用方便 果汁细腻 辅食不错 料理机很好 榨汁速度快 速度快 好清洗 果汁细腻 榨汁速度快 声音小 料理机很好 声音小 料理机很好 果汁细腻 破壁机很好 料理机很好 还可以吧,"德国宝/GERMANPOOL 破壁料理机 榨汁机家用 豆浆机 多功能搅拌机 PRO-10S 杏仁果,1653216119, ,6.8kg,PRO-10s,自动清洗,25000转/分及以上,旋钮式,料理/辅食机,八档以上,不锈钢，其他,搅拌，榨汁，碎肉，研磨，碎冰，五谷类粉,3-5人",10,none,2100,6,GERMANPOOL,德国宝（GERMANPOOL）专卖店,1653216119,德国宝/GERMANPOOL 破壁料理机 榨汁机家用 豆浆机 多功能搅拌机 PRO-10S 杏仁果,2980.00,none
1300,单冷,90,359.00,比风扇好 风扇不错 加了冰晶 风挺大的 声音小 尺寸合适 比空调省电 外型好看 加湿空气 送冰晶,"长虹RFS-20,3941983,5.4kg,浙江宁波,3-5L,无定时,三档调节,正常风,单冷,机械式,竖出风",80,none,1500,60,长虹（CHANGHONG）,长虹两季品旗舰店,3941983,长虹（CHANGHONG） RFS-20 冷风扇/单冷机械空调扇/冷风机,169.00,单冷
11000,落地扇,94,199.00,安装方便 质量不错 使用方便 噪音很小 风扇不错 风力很大 造型美观 风很柔和 颜色漂亮 底座很稳 安全节能 风力很大,"长虹CFS-LD407,4593976,5.81kg,浙江宁波,无定时,三档调节,正常风,4片,3级,机械式,落地扇",300,none,11000,300,长虹（CHANGHONG）,长虹两季品旗舰店,4593976,长虹（CHANGHONG）CFS-LD407 电风扇/落地扇/风扇,99.00,落地扇
7100,none,95,299.00,吸力很大 使用方便 吸尘器不错 吸尘很干净 电源线够长 质量不错 打扫干净 小巧轻便 外观漂亮 尘杯容量大,"宝家丽GY-306,2302887,5.5kg,中国大陆,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店，工业,拖地功能，水洗尘杯，水洗滤网，旋风过滤，尘袋式，干湿两用,桶式吸尘器,电源式（5米-10米）,1000w-1399w,地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，其他",100,地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，其他,7400,200,宝家丽,宝家丽官方旗舰店,2302887,宝家丽 吸尘器 GY-306旋风（tornado）家用商用干湿吹三用大功率桶式吸尘器,199.00,none
2100,none,100,4180.00,使用方便 东西不错 料理机很好 速度快 果汁细腻 榨汁很好 好清洗 榨汁速度快 出汁率很高 声音小 榨汁很好 速度快 出汁率很高 使用方便 速度快 果汁细腻 榨汁速度快 料理机很好,"奥克斯（AUX）930破壁料理机 破壁机加热 家用榨汁机果汁机豆浆机辅食机原汁机,10339014859, ,9.0kg,中国大陆,预约定时,25000转/分及以上,触摸式,料理/辅食机,八档以上,塑料,搅拌，榨汁，研磨，碎冰，五谷类粉，冰淇淋/奶昔,3-5人",3,none,2100,3,奥克斯（AUX）,奥克斯厨房小电旗舰店,10339014859,奥克斯（AUX）930破壁料理机 破壁机加热 家用榨汁机果汁机豆浆机辅食机原汁机,1880.00,none
100,单冷,92,999.00,智能操作 净化空气 制冷效果好 外型好看 比风扇好 APP遥控 声音小 冷风效果好 比风扇风大 风扇不错,"格力（GREE)KS-08X60DgL家用节能遥控制冷空调扇 办公移动省电冷风扇冷风扇 GREE格力,12334480819, ,11.0kg,KS-08X60DgL,7L以上,2-8小时,四档调节,正常风,单冷,遥控式,横出风",10,none,100,2,格力（GREE）,格力明达丰专卖店,12334480819,格力（GREE)KS-08X60DgL家用节能遥控制冷空调扇 办公移动省电冷风扇冷风扇 GREE格力,829.00,单冷
12000,落地扇,96,199.00,风扇不错 安装方便 质量不错 风力很大 使用方便 噪音很小 造型美观 底座很稳 颜色漂亮 风很柔和 安装方便 风扇不错 安装方便 颜色漂亮 底座很稳 安装方便,"华生FS35-C401,4575098,5.48kg,广东,三档调节,正常风,5片,3级,机械式,落地扇",200,none,13000,200,华生（Wahson）,华生旗舰店,4575098,华生（Wahson）FS35-C401 电风扇/落地扇/风扇,89.90,落地扇
700,none,99,2999.00,吸尘很干净 吸力很大 还可以吧 电源线够长 吸尘器不错 东西不错 功率大 打扫干净 质量不错 使用方便 吸尘很干净 电源线够长,"瑞卡富RS-300CWH,1084115,5.38kg,韩国,地毯，沙发，床铺,HEPA滤网（HEPA13及以上），除螨,除螨仪,电源式（5米-10米）,500W以下,其他",2,其他,700,6,瑞卡富（raycop）,瑞卡富旗舰店,1084115,瑞卡富(Raycop)除螨仪手持式除螨吸尘器进口除螨机家用床上杀菌高级床褥净化吸尘器(珍珠白)RS-300CWH,2999.00,none
2400,none,96,399.00,使用方便 速度快 好清洗 东西不错 榨汁很好 榨汁速度快 果汁细腻 料理机很好 出汁率很高 声音小,"HYUNDAI（韩国现代）QC-JB2359 便携式榨汁机 家用料理搅拌机 榨汁杯 果汁机,1622508578, ,1.3kg,中国大陆,其他,12001转/分(含)-15000转/分(含),旋钮式,料理/辅食机,一档,不锈钢，塑料,榨汁，碎冰，冰淇淋/奶昔,3人以下",40,none,2500,60,现代（HYUNDAI）,现代小家电旗舰店,1622508578,HYUNDAI（韩国现代）QC-JB2359 便携式榨汁机 家用料理搅拌机 榨汁杯 果汁机,139.00,none
400,冷暖,92,1399.00,送货快 外型好看 风扇不错 送冰晶 加湿空气 智能操作 风挺大的 加冰很凉快 尺寸合适 噪音很小 加湿空气 加冰很凉快 比风扇风大 冷风效果好,"格力KS-0701RD-WG,2382880,19.39kg,中国大陆,横出风,三档调节,正常风,冷暖,遥控式,8小时以上",10,none,500,20,格力（GREE）,格力生活电器旗舰店,2382880,格力（GREE）KS-0701RD-WG 遥控冷风扇 冷风扇,1199.00,冷暖
2900,落地扇,97,459.00,噪音很小 风很柔和 质量不错 造型美观 安装方便 安全节能 遥控方便 风扇不错 电机好 颜色漂亮 广角送风 噪音很小 安全节能 造型美观 电机好 噪音很小 造型美观 安全节能 扇网坚固 底座很稳 风力很大 安全节能 电机好 颜色漂亮 风很柔和,"格力FDZ-40X65Bg7,3962523,8.42kg,中国大陆,8小时以上,五档以上,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",30,none,3000,50,格力（GREE）,格力生活电器旗舰店,3962523,格力（GREE）FDZ-40X65Bg7  七叶遥控落地扇/直流变频落地扇/电风扇,329.00,落地扇
900,none,100,1799.00,质量不错 吸尘器不错 吸力很大 吸尘很干净 吸力持久 打扫干净 外观漂亮 使用方便 吸头很多 配件齐全 配件齐全 刷头多样 质量不错 吸尘很干净 吸力很大 使用方便 打扫干净 配件齐全 吸力很大 不易缠发 吸力很大 外观漂亮 质量不错 吸尘器不错 尘杯容量大 质量不错 吸力持久 吸力很大 打扫干净 外观漂亮 质量不错 吸尘器不错 功率大,"志高（CHIGO）车用吸尘器家用小型手持式强力大功率无耗材吸尘机大容量25L 1600W 25L,11557796381, ,6.5kg,地板，地毯，瓷砖，沙发，床铺，汽车，酒店,桶式吸尘器,电源式（5米-10米）,1400w-1799w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件",0,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件,900,0,志高（CHIGO）,雅柯专营店,11557796381,志高（CHIGO）车用吸尘器家用小型手持式强力大功率无耗材吸尘机大容量25L 1600W 25L,559.00,none
2200,none,96,2699.00,榨汁很好 果汁细腻 出汁率很高 东西不错 使用方便 好清洗 榨汁速度快 声音小 速度快 料理机很好,"飞利浦HR1883/70,1464854,9.76kg,江苏苏州,原汁机",50,none,2300,40,飞利浦（PHILIPS）,飞利浦厨房电器旗舰店,1464854,飞利浦（PHILIPS）原汁机 HR1883/70 榨汁机家用 低速果汁机可做纯果冰激凌,2698.00,none
500,单冷,88,499.00,外型好看 风扇不错 冷风效果好 送货快 尺寸合适 加了冰晶 风挺大的 噪音很小 比风扇好 节能 风扇不错,"格力(GREE) KS-0602dhg 空调扇单冷风扇家用冷风机制冷大风量静音小空调 GREE格力,10239685109, ,7.5kg,KS-0602DHG,3-5L,无定时,五档及以上,正常风,单冷,机械式,竖出风",40,none,600,20,格力（GREE）,格力明达丰专卖店,10239685109,格力(GREE) KS-0602dhg 空调扇单冷风扇家用冷风机制冷大风量静音小空调 GREE格力,368.00,单冷
1400,落地扇，塔扇，台扇，空气循环扇,97,1999.00,造型美观 使用方便 质量不错 噪音很小 风很柔和 安全节能 风扇不错 安装方便 遥控方便 底座很稳 质量不错 风很柔和 使用方便 安装方便,"英国QG(QG)AirCool无叶风扇电风扇冷暖空气循环扇家用电扇落地塔扇 冷暖,10626848028, ,3.8kg,中国大陆,2-8小时,五档以上,正常风、自然风,无叶,1级,遥控式,落地扇，塔扇，台扇，空气循环扇",10,none,1500,30,QG,QG生活电器旗舰店,10626848028,英国QG(QG)AirCool无叶风扇电风扇冷暖空气循环扇家用电扇落地塔扇 冷暖,980.00,落地扇，塔扇，台扇，空气循环扇
3700,none,99,1598.00,吸力很大 吸尘器不错 外观漂亮 质量不错 吸尘很干净 使用方便 功率大 打扫干净 电源线够长 配件齐全 吸尘器不错 功率大 吸尘很干净 吸力很大 配件齐全,"松下MC-8L74DAJ81,3407476,8.1kg,中国,地板，地毯，瓷砖，厨房，沙发，床铺，酒店,水洗尘杯，水洗滤网，除螨,卧式吸尘器,电源式（5米-10米）,1400w-1799w,床褥沙发吸头，地面吸头，缝隙吸头，毛刷吸头，小吸头",10,床褥沙发吸头，地面吸头，缝隙吸头，毛刷吸头，小吸头,3700,50,松下（Panasonic）,松下生活电器旗舰店,3407476,松下（Panasonic）吸尘器MC-8L74DAJ81真空双分离卧式系列（潜水蓝）,1598.00,none
200,none,98,7980.00,使用方便 果汁细腻 东西不错 出汁率很高 榨汁很好 料理机很好 榨汁速度快 速度快 声音小 好清洗 东西不错 榨汁速度快 出汁率很高 料理机很好 速度快 使用方便 东西不错 使用方便 出汁率很高 料理机很好 榨汁速度快 果汁细腻 榨汁很好 料理机很好 声音小,"德国宝/GERMANPOOL 破壁机 榨汁机 多功能料理机 家用 果汁机 婴儿辅食机 M1 粉绿色,10114188069, ,3.9kg,PRO-M1,进口刀头,旋钮式,料理/辅食机,其他,搅拌,自动清洗,25000转/分及以上,八档以上,3-5人,其他,6叶",3,none,200,2,GERMANPOOL,德国宝（GERMANPOOL）专卖店,10114188069,德国宝/GERMANPOOL 破壁机 榨汁机 多功能料理机 家用 果汁机 婴儿辅食机 M1 粉绿色,2780.00,none
400,冷暖,93,499.00,风挺大的 节能 加冰很凉快 声音小 送冰晶 比风扇风大 噪音很小 强效制冷 可拆洗 大水箱,"荣事达KTS-LN20R,4899830,7.7kg,中国大陆,TM25K,5-7L,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,竖出风",10,none,400,20,荣事达（Royalstar）,荣事达（Royalstar）两季品旗舰店,4899830,荣事达 (Royalstar) 遥控冷暖空调扇/冷风扇/电风扇/落地扇/取暖器/电暖器/暖风机家用移动空气净化加湿制冷风机TM25K（白色）,399.00,冷暖
23000,落地扇,95,139.00,风扇不错 安装方便 质量不错 风力很大 使用方便 底座很稳 噪音很小 风很柔和 安全节能 造型美观 颜色漂亮 风扇不错,"HYUNDAIFS40-A002,2418704,5.58kg,中国大陆,2小时以下,三档调节,正常风,5片,2级,机械式,落地扇",400,none,24000,700,HYUNDAI,韩国现代（HYUNDAI)两季品旗舰店,2418704,HYUNDAI 现代大风量电风扇/机械落地扇/风扇FS40-A002,89.00,落地扇
1500,none,97,199.00,使用方便 小巧轻便 吸尘器不错 电源线够长 质量不错 外观漂亮 吸尘很干净 吸力很大 打扫干净 功率大 易收纳 不易缠发 打扫干净 噪音小 外观漂亮 使用方便 打扫干净 吸力很大 外观漂亮 噪音小 质量不错 吸力持久 噪音小 使用方便 质量不错 易收纳 质量不错 打扫干净 打扫干净 使用方便 噪音小,"德尔玛CM400,3478156,1.75kg,中国大陆,沙发，床铺,水洗尘杯，除螨,除螨仪,电源式（5米以下）,500W以下,床褥沙发吸头",10,床褥沙发吸头,1600,30,德尔玛（Deerma）,德尔玛官方旗舰店,3478156,德尔玛（Deerma）CM400 紫外线除螨仪除螨机 手持吸尘器家用,199.00,none
5900,none,100,7999.00,东西不错 料理机很好 果汁细腻 使用方便 好清洗 榨汁很好 速度快 榨汁速度快 出汁率很高 声音小,"美国洁氏（JESE）JS-100B变频破壁料理机加热玻璃家用榨汁机搅拌机辅食机,1514340878, ,10.0kg,JS-100B,自动清洗,25000转/分及以上,按键式,料理/辅食机,八档以上,塑料,搅拌，榨汁，碎肉，研磨，打蛋，碎冰，五谷类粉，冰淇淋/奶昔，豆腐，其他,3-5人",10,none,5900,20,洁氏（JESE）,JESE洁氏旗舰店,1514340878,美国洁氏（JESE）JS-100B变频破壁料理机加热玻璃家用榨汁机搅拌机辅食机,2099.00,none
100,冷暖,96,1699.00,尺寸合适 外型好看 送货快 强效制冷 比风扇好 加冰很凉快 风扇不错 风挺大的 加了冰晶,"美的（Midea）AD120-S 冷暖型遥控冷风扇 家用空调扇/电风扇,12489458818, ,10.0kg,中国大陆,DS070104MD006-JD,5-7L,2-8小时,三档调节,正常风,冷暖,遥控式,横出风",4,none,100,3,美的,美的护理旗舰店,12489458818,美的（Midea）AD120-S 冷暖型遥控冷风扇 家用空调扇/电风扇,799.00,冷暖
30000,落地扇,95,199.00,安装方便 风扇不错 质量不错 使用方便 风力很大 噪音很小 底座很稳 风很柔和 造型美观 安全节能,"荣事达FS09-16F（货号：JD16Z）,2525447,5.97kg,中国大陆,JD16Z,2小时以下,三档调节,正常风,5片,2级,机械式,落地扇",600,none,32000,900,荣事达（Royalstar）,荣事达（Royalstar）两季品旗舰店,2525447,荣事达（Royalstar）电风扇/落地扇/五扇叶升降机械定时落地扇JD16Z,99.00,落地扇
400,none,99,999.00,外观漂亮 质量不错 吸力很大 小巧轻便 吸尘很干净 噪音小 吸尘器不错 电源线够长 刷头多样 使用方便 电源线够长 打扫干净 吸力很大,"凯驰VC3 PLUS,4082021,8.2kg,中国大陆,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店,EPA滤网（EPA12及以下），水洗尘杯，水洗滤网，旋风过滤，除螨,卧式吸尘器,电源式（5米-10米）,1000w-1399w,床褥沙发吸头，地面吸头，缝隙吸头，毛刷吸头，小吸头",3,床褥沙发吸头，地面吸头，缝隙吸头，毛刷吸头，小吸头,400,0,凯驰（karcher）,Karcher自营官方旗舰店,4082021,德国karcher 无耗材吸尘器VC3 PLUS 家用静音,749.00,none
1400,none,97,699.00,,"美的WBL2501A,3356439,1.78kg,中国大陆,WBL2501A,15001转/分(含)-18000转/分(含),按键式,其它,搅拌，冰淇淋奶昔，碎冰，其他,不锈钢",20,none,1400,20,美的（Midea）,美的生活电器自营官方旗舰店,3356439,美的（Midea）榨汁机随行杯便携式榨汁 双杯配置食品级材质搅拌机WBL2501A,299.00,none
1400,单冷,90,499.00,比风扇好 送冰晶 送货快 外型好看 加了冰晶 声音小 尺寸合适 风挺大的 风扇不错 冷风效果好 风挺大的 加了冰晶 冷风效果好 送冰晶 外型好看,"荣事达KTS-L15（货号：KJ61Z）,2743872,7.18kg,中国大陆,KJ61Z,5-7L,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,竖出风",50,none,1600,90,荣事达（Royalstar）,荣事达（Royalstar）两季品旗舰店,2743872,荣事达（Royalstar）遥控单冷空调扇/冷风扇/电风扇/落地扇家用移动空气净化加湿制冷风机KJ61Z,299.00,单冷
30000,落地扇,95,269.00,遥控方便 风扇不错 安装方便 质量不错 使用方便 风力很大 噪音很小 底座很稳 远程遥控 风很柔和 风很柔和 使用方便 底座很稳 遥控方便,"荣事达FD-40L92（货号：JD17Z）,2495894,6.22kg,中国大陆,JD17Z,2-8小时,三档调节,正常风,5片,2级,遥控式,落地扇",600,none,32000,900,荣事达（Royalstar）,荣事达（Royalstar）两季品旗舰店,2495894,荣事达（Royalstar）遥控五风叶电风扇/落地扇/五扇叶可升降落地扇JD17Z,139.00,落地扇
2900,none,98,800.00,吸尘器不错 质量不错 噪音小 功率大 吸尘很干净 使用方便 吸力很大 打扫干净 电源线够长 吸头很多 使用方便 吸尘很干净 东西不错 质量不错,"杰诺 水过滤干湿两用大功率桶式小型吸尘器 家用低音商用地毯装修筒式吸水吸尘机508-20L,1067543518, ,10.0kg,508-20L-B,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店,拖地功能，吸拖一体，干湿两用，除螨,桶式吸尘器,电源式（5米-10米）,1000w-1399w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，小吸头，拖地附件，其他",10,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，小吸头，拖地附件，其他,2900,20,杰诺,杰诺官方旗舰店,1067543518,杰诺 水过滤干湿两用大功率桶式小型吸尘器 家用低音商用地毯装修筒式吸水吸尘机508-20L,599.00,none
1500,none,94,149.00,,"东菱DL-1009,3953542,2.07kg,中国大陆,榨汁，搅拌，碎肉,按键式,电动榨汁机",50,none,1500,40,东菱（Donlim）,东菱旗舰店,3953542,东菱（Donlim）多功能果汁机 研磨机 搅拌机 家用榨汁机 米糊 一机多用 DL-1009,99.00,none
500,冷暖,96,799.00,比风扇好 送冰晶 智能操作 水箱很大 外型好看 风扇不错 比空调省电 噪音很小 APP遥控 加湿空气 冷风效果好 风挺大的 净化空气 风挺大的 净化空气,"TCL家用静音遥控制冷小空调扇冷暖两用 办公室电风扇宿舍移动节能冷风扇TKS-H20L 香槟金,12441864468, ,20.0kg,中国大陆,TKS-H20L,7L以上,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,横出风",10,none,500,10,TCL,领航专营店,12441864468,TCL家用静音遥控制冷小空调扇冷暖两用 办公室电风扇宿舍移动节能冷风扇TKS-H20L 香槟金,439.00,冷暖
97000,落地扇,96,199.00,风扇不错 安装方便 质量不错 风力很大 使用方便 噪音很小 底座很稳 风很柔和 电机好 声音小 电机好 广角送风,"先锋FS40-11G（货号：DD1112）,1399668,5.69kg,宁波慈溪,DD1112,无定时,三档调节,正常风,3片,2级,机械式,落地扇",1500,none,100000,2800,先锋（SINGFUN）,先锋两季品旗舰店,1399668,先锋（Singfun）大风量电风扇/落地扇DD1112 ,109.00,落地扇
