price,brand,PoorCount,GoodRateShow,PreferentialPrice,p_Name,ProductID,keyword,type_f,type_data,GoodCount,type,shop_name,CommentCount,GeneralCount
1000,none,96,999.00,外观漂亮 使用方便 吸尘器不错 质量不错 小巧轻便 打扫干净 吸尘很干净 吸力持久 吸力很大 配件齐全,"dostyleVC203,2016475,4.66kg,中国大陆",7,none,1100,30,dostyle,dostyle小家电旗舰店,2016475,dostyle吸尘器家用无线充电立式手持吸尘器VC203可车用车载（长续航版）,699.00,none
9800,none,97,249.00,使用方便 好清洗 榨汁速度快 东西不错 速度快 榨汁很好 料理机很好 还可以吧 果汁细腻 出汁率很高 使用方便 榨汁速度快,"dostyleMB201,1309669,1.74kg,中国大陆,手动,搅拌，冰淇淋/奶昔，其他,其它,料理/辅食机",100,none,10000,200,dostyle,dostyle小家电旗舰店,1309669,dostyle料理机多功能家用迷你榨汁杯婴儿果汁机MB201,119.00,none
400,单冷,91,499.00,冷风效果好 送冰晶 送货快 声音小 加了冰晶 比风扇好 净化空气 强效制冷 风扇不错 风挺大的 风挺大的 外型好看 净化空气 送货快 可拆洗,"TCLTKS-1601,4713662,6.5kg,中国大陆,5-7L,无定时,三档调节,正常风,单冷,机械式,横出风",10,none,500,30,TCL,TCL冷风扇旗舰店,4713662,TCL单冷空调扇/冷风扇/电风扇/冷气扇/家用移动空气净化加湿制冷风机TKS-1601,239.00,单冷
2000,落地扇，塔扇，台扇，空气循环扇,97,2080.00,造型美观 安全节能 风很柔和 风力很大 底座很稳 噪音很小 适合宝宝 颜色漂亮 电机好 远程遥控 安装方便 使用方便 扇网坚固 质量不错 造型美观 质量不错 颜色漂亮 风很柔和 适合宝宝 使用方便 遥控方便,"【京东配送】欧麦斯Air-H5 无叶风扇 电风扇 落地 家用电扇 台扇塔扇 月光白,10437854366, ,4.0kg,2小时以下,无极变速,正常风、自然风,无叶,1级,遥控式,落地扇，塔扇，台扇，空气循环扇",10,none,2100,30,欧麦斯（OUMAISI）,欧麦斯旗舰店,10437854366,【京东配送】欧麦斯Air-H5 无叶风扇 电风扇 落地 家用电扇 台扇塔扇 月光白,599.00,落地扇，塔扇，台扇，空气循环扇
400,none,98,1999.00,小巧轻便 使用方便 质量不错 外观漂亮 吸尘很干净 噪音小 打扫干净 吸尘器不错 易收纳 吸力持久,"松下MC-8D56DAJ81,4229138,3.05kg,中国大陆,地板，地毯，瓷砖，厨房，沙发，汽车，酒店,水洗尘杯，水洗滤网，除螨,无线吸尘器,充电式（无线）,500W以下,电动吸头，地面吸头，缝隙吸头，毛刷吸头",5,电动吸头，地面吸头，缝隙吸头，毛刷吸头,400,6,松下（Panasonic）,松下生活电器旗舰店,4229138,松下（Panasonic）吸尘器MC-8D56DPJ81充电式无线手持系列（玫瑰金）,1899.00,none
200,none,95,1230.00,,"【京东配送】SKG榨汁机家用原汁机全自动慢速多功能水果汁机大口径商用渣汁分离A8PlUS 红色,11161166652, ,6.0kg,中国大陆,0-50转/分,其它，按键式,原汁机，破壁机，电动榨汁机,榨汁，搅拌，干磨，碎肉，五谷粉，豆腐，冰淇淋奶昔，碎冰，豆浆，其他,塑料",5,none,300,9,SKG,SKG京珠专卖店,11161166652,【京东配送】SKG榨汁机家用原汁机全自动慢速多功能水果汁机大口径商用渣汁分离A8PlUS 红色,539.00,none
300,单冷,98,1100.00,制冷效果好 声音小 风挺大的 强效制冷 比风扇好 风扇不错 加湿空气 水箱很大 噪音很小 智能操作 制冷效果好 冷风效果好,"骆驼(Camel)空调扇JH-329单冷风机家用定时遥控冷风扇静音电风扇/水冷风扇制冷 香槟色款,12103850838, ,11.4kg,中国大陆,7L以上,8小时以上,三档调节,正常风、自然风、睡眠风,单冷,遥控式,横出风",4,none,300,3,骆驼（CAMEL）,佳欢专营店,12103850838,骆驼(Camel)空调扇JH-329单冷风机家用定时遥控冷风扇静音电风扇/水冷风扇制冷 香槟色款,759.00,单冷
7500,转页扇,97,159.00,风扇不错 噪音很小 质量不错 使用方便 风很柔和 造型美观 安全节能 风力很大 睡眠风不错 底座很稳 质量不错 安全节能 使用方便 风扇不错 底座很稳,"美的KYT25-17D,3864159,2.53kg,中国大陆,2小时以下,四档调节,正常风,5片,1级,机械式,转页扇",80,none,7700,100,美的（Midea）,美的两季品旗舰店,3864159,美的（Midea）KYT25-17D 家用台式转页扇/电风扇,109.00,转页扇
300,none,100,1999.00,使用方便 质量不错 功率大 外观漂亮 吸力很大 小巧轻便 易收纳 吸尘器不错 吸尘很干净 吸力持久 打扫干净 吸力持久 吸力很大 质量不错 使用方便 节能电机 小巧轻便 吸尘器不错 易收纳 吸力很大,"普沃达吸尘器家用无线强力手持静音充电车载小型迷你车用 G8吸尘机,11879297400, ,3.0kg,中国大陆,G8,地板，地毯，沙发，床铺，汽车,HEPA滤网（HEPA13及以上），水洗尘杯，水洗滤网，吸拖一体，旋风过滤,无线吸尘器,充电式（无线）,500W以下,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头",0,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头,300,0,普沃达,普沃达生活电器旗舰店,11879297400,普沃达吸尘器家用无线强力手持静音充电车载小型迷你车用 G8吸尘机,679.00,none
600,none,100,698.00,,"领豪双效果汁机,4955230,2.0kg,中国大陆,6936457607063,20000转/分(含)以上,按键式,电动榨汁机,榨汁，搅拌，干磨，碎肉，五谷粉，豆腐，冰淇淋奶昔，碎冰，豆浆，其他,塑料",2,none,600,3,领豪（Russell Hobbs）,英国领豪Russell Hobbs旗舰店,4955230,领豪（Russell Hobbs）双效果汁机 便携式榨汁机家用多功能研磨果汁机 迷你料理机辅食搅拌机,299.00,none
200,工业,98,999.00,加冰很凉快 比风扇风大 送货快 风挺大的 大水箱 加湿空气 加了冰晶 外型好看 噪音很小 节能,"永生（eosin）ACS-5000水冷空调扇/工业冷风扇/商业冷风机/冷气机/移动制冷空调 ACS-5000,11403148594, ,19.5kg,3-5L,2-8小时,三档调节,正常风、自然风,工业,机械式,竖出风",0,none,200,4,永生（eosin）,永生旗舰店,11403148594,永生（eosin）ACS-5000水冷空调扇/工业冷风扇/商业冷风机/冷气机/移动制冷空调 ACS-5000,788.00,工业
7600,塔扇,95,499.00,遥控方便 安装方便 造型美观 使用方便 风很柔和 质量不错 风扇不错 噪音很小 远程遥控 风力很大,"澳柯玛FS-08M603(Y),2552698,3.8kg,中国青岛,2-8小时,三档调节,正常风、自然风、睡眠风,无叶,无,遥控式,塔扇",100,none,8000,200,澳柯玛（AUCMA）,澳柯玛两季品旗舰店,2552698,澳柯玛（AUCMA）FS-08M603(Y) 90度旋转遥控定时塔扇/电风扇,199.00,塔扇
2300,none,98,1899.00,功率大 吸力很大 噪音小 打扫干净 吸尘很干净 质量不错 电源线够长 吸尘器不错 使用方便 东西不错 吸尘很干净 东西不错 吸尘器不错 噪音小,"【京东配送】原装进口karcher德国凯驰集团商用除螨 静音 干湿两用吸尘器家用WD3 新品,1703366429, ,5.4kg,WD3,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店，工业,拖地功能，水洗滤网，一键断发，吸拖一体，尘袋式，干湿两用，除螨,桶式吸尘器,电源式（5米以下）,1000w-1399w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件，其他",10,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件，其他,2300,10,凯驰（karcher）,凯驰专卖店,1703366429,【京东配送】原装进口karcher德国凯驰集团商用除螨 静音 干湿两用吸尘器家用WD3 新品,699.00,none
10000,none,93,299.00,东西不错 使用方便 还可以吧 速度快 榨汁很好 料理机很好 榨汁速度快 好清洗 出汁率很高 果汁细腻,"苏泊尔ZS43-250,1328030,3.12kg,中国 浙江 绍兴,12001转/分(含)-15000转/分(含),3人以下,料理/辅食机,二档(含)-五档(含),塑料,搅拌，榨汁，碎肉，研磨,旋钮式",300,none,10000,400,苏泊尔（SUPOR）,苏泊尔官方旗舰店,1328030,苏泊尔（SUPOR）榨汁机 料理机4合1功能ZS43-250,199.00,none
2500,冷暖,90,599.00,还可以吧 风扇不错 一般 水箱很大 外型好看 比风扇好 风挺大的 比空调省电 冷风效果好 尺寸合适 APP遥控 比空调省电 水箱很大 净化空气 冷风效果好,"先锋DG1218,838063,9.6kg,宁波慈溪,DG1218(LRG04-11FREC),7L以上,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,横出风",70,none,2800,100,先锋（SINGFUN）,先锋两季品旗舰店,838063,先锋（Singfun）遥控冷暖空调扇/冷风扇/电风扇/取暖器/电暖气/电暖器DG1218 ,499.00,冷暖
100,落地扇，塔扇，空气循环扇,96,5191.00,风扇不错 适合宝宝 质量不错 安装方便 造型美观 颜色漂亮 睡眠风不错 底座很稳 噪音很小 安全节能 广角送风 适合宝宝 风扇不错 远程遥控 安全节能,"DYSONTP03白银,4840262,5.82kg,马来西亚,308045-01,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,无,APP控制,落地扇，塔扇，空气循环扇",2,none,100,3,DYSON,戴森官方旗舰店,4840262,戴森(Dyson) TP03空气净化风扇/电风扇/塔扇 净化PM0.1和甲醛+强劲气流 循环空气 塔式智能 银白,5190.00,落地扇，塔扇，空气循环扇
2200,none,98,599.00,吸力很大 打扫干净 使用方便 电源线够长 吸尘很干净 质量不错 吸尘器不错 功率大 东西不错 吸头很多 功率大 质量不错 易收纳 吸力很大 东西不错 打扫干净 使用方便,"宝家丽VH-01,1322121,3.2kg,中国大陆,HEPA滤网（HEPA13及以上），水洗滤网，除螨,电源式（5米以下）,除螨仪",10,none,2300,40,宝家丽,宝家丽官方旗舰店,1322121,宝家丽小型手持床铺除螨仪高阶紫外线杀菌除螨机家用吸尘器VH-01,499.00,none
600,none,98,1399.00,,"美的WJS1222F,3549507,4.3kg,中国大陆,50-80转/分,按键式,原汁机,榨汁，豆浆,塑料",6,none,600,9,美的（Midea）,美的生活电器自营官方旗舰店,3549507,美的（Midea）原汁机慢速挤压 拆装方便易清洗榨汁机 食品材质WJS1222F,479.00,none
1600,单冷,94,2049.00,风挺大的 制冷效果好 冷风效果好 比风扇好 比空调省电 风扇不错 水箱很大 节能 送货快 噪音很小 节能 水箱很大 强效制冷 风挺大的 冷风效果好 节能 比风扇好 水箱很大 比空调省电 制冷效果好 加湿空气 可以驱蚊 大水箱 比风扇风大 节能,"多朗冷风扇DL-4500/6000水冷空调扇工业冷风机家用制冷风机/扇商用 4500风量-机械版,1502373247, ,20.0kg,7L以上,2-8小时,三档调节,正常风,单冷,机械式,横出风",50,none,1700,50,多朗,多朗旗舰店,1502373247,多朗冷风扇DL-4500/6000水冷空调扇工业冷风机家用制冷风机/扇商用 4500风量-机械版,798.00,单冷
62000,转页扇，台扇,94,129.00,风扇不错 还可以吧 质量不错 风很柔和 噪音很小 风力很大 造型美观 安全节能 底座很稳 安装方便 使用方便 遥控方便 风力很大 电机好 睡眠风不错,"康佳KF-25HY37,1093078,1.86kg,中国大陆,2小时以下,三档调节,正常风,5片,3级,机械式,转页扇，台扇",1000,none,66000,2400,康佳（KONKA）,康佳两季品旗舰店,1093078,康佳（KONKA）电风扇/台扇/五风叶/五扇叶台式转页扇KF-25HY37,59.90,转页扇，台扇
1000,none,99,399.00,使用方便 外观漂亮 小巧轻便 吸力很大 吸尘很干净 质量不错 打扫干净 电源线够长 吸尘器不错 功率大,"松下MC-WF350,3085665,2.55kg,中国,沙发，床铺,水洗尘杯，水洗滤网，除螨,除螨仪,电源式（5米-10米）,500W以下,床褥沙发吸头，缝隙吸头，小吸头",2,床褥沙发吸头，缝隙吸头，小吸头,1000,10,松下（Panasonic）,松下生活电器旗舰店,3085665,松下（Panasonic）吸尘器MC-WF350除螨手提式系列（乳白）,399.00,none
900,none,96,3999.00,榨汁很好 东西不错 速度快 榨汁速度快 果汁细腻 出汁率很高 绞肉不错 使用方便 声音小 料理机很好,"NUCOM240,1467364,9.95kg,中国大陆,榨汁",20,none,900,10,NUC,NUC官方旗舰店,1467364,韩国NUC 原汁机榨汁机第四代双口径省时省料 OM240,1999.00,none
400,单冷,93,499.00,净化空气 比风扇风大 外型好看 比风扇好 送货快 送冰晶 制冷效果好 冷风效果好 强效制冷 风挺大的 加了冰晶 智能操作 外型好看 制冷效果好 尺寸合适,"顺章 空调扇 单冷制冷移动小空调冷风机家用 加湿水冷风扇冷气扇2080 黑白间色,11375673059, ,5.1kg,中国大陆,3-5L,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,竖出风",10,none,400,10,顺章（SUNZONE）,顺章生活电器旗舰店,11375673059,顺章 空调扇 单冷制冷移动小空调冷风机家用 加湿水冷风扇冷气扇2080 黑白间色,399.00,单冷
600,落地扇，台扇，空气循环扇，风扇伴侣,99,2376.00,风很柔和 质量不错 噪音很小 造型美观 广角送风 电机好 安装方便 遥控方便 风扇不错 安全节能 造型美观 颜色漂亮,"森田SZ-GTR30H,4654148,6.92kg,中国上海,2-8小时,五档以上,正常风、自然风,7片及以上,1级,遥控式,落地扇，台扇，空气循环扇，风扇伴侣",3,none,600,9,森田（MORITA）,MORITA旗舰店,4654148,森田（MORITA）SZ-GTR30H  360°摇头智能电风扇/直流变频遥控落地扇/台立扇,998.00,落地扇，台扇，空气循环扇，风扇伴侣
500,none,100,1899.00,质量不错 打扫干净 吸尘器不错 外观漂亮 使用方便 小巧轻便 吸力很大 节能电机 吸尘很干净 配件齐全 易收纳 吸力很大 配件齐全 功率大 噪音小 质量不错 小巧轻便 吸力很大 功率大 配件齐全 吸尘很干净 易收纳 电源线够长 功率大 尘杯容量大 配件齐全 吸尘很干净 打扫干净 刷头多样 吸力很大 噪音小 打扫干净 质量不错 吸尘很干净 使用方便 吸力持久 电源线够长,"志高（CHIGO）车用吸尘器家用强力大功率手持式强力小型干湿两用吸尘机35L 1600W 35L,11557895164, ,8.5kg,地板，地毯，瓷砖，沙发，床铺，汽车，酒店,桶式吸尘器,电源式（5米-10米）,1400w-1799w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件",0,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件,500,0,志高（CHIGO）,雅柯专营店,11557895164,志高（CHIGO）车用吸尘器家用强力大功率手持式强力小型干湿两用吸尘机35L 1600W 35L,659.00,none
60,none,98,2660.00,出汁率很高 速度快 榨汁速度快 声音小 还可以吧 出汁率很高,"澳大利亚铂富（Breville）BJE500 家用榨汁机大口径果汁机 304不绣钢原汁,1792158427, ,6.9kg,BJE500-XC,12001转/分(含)-15000转/分(含),旋钮式，按键式,原汁机，破壁机，电动榨汁机,榨汁,不锈钢",1,none,60,1,铂富（Breville）,Breville铂富旗舰店,1792158427,澳大利亚铂富（Breville）BJE500 家用榨汁机大口径果汁机 304不绣钢原汁,2299.00,none
200,冷暖,96,499.00,送货快 外型好看 尺寸合适 节能 智能操作 比风扇好 冷风效果好 声音小 强效制冷 加冰很凉快 加冰很凉快 智能操作 尺寸合适 声音小 噪音很小 加湿空气 冷风效果好 噪音很小 送货快 加冰很凉快,"荣事达KTS-LN20R,4899810,7.6kg,中国大陆,TM25K,5-7L,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,竖出风",8,none,200,3,荣事达（Royalstar）,荣事达（Royalstar）两季品旗舰店,4899810,荣事达 (Royalstar) 遥控冷暖空调扇/冷风扇/电风扇/落地扇/取暖器/电暖器/暖风机家用移动空气净化加湿制冷风机TM25K（金色）,439.00,冷暖
6500,落地扇,97,399.00,安装方便 遥控方便 质量不错 风扇不错 风力很大 造型美观 使用方便 远程遥控 颜色漂亮 噪音很小 风力很大 遥控方便 电机好 扇网坚固 质量不错 底座很稳 广角送风 质量不错 安装方便 使用方便 广角送风 安装方便 底座很稳 质量不错 风扇不错 风力很大 使用方便 安装方便 电机好 风力很大 风力很大 安装方便 底座很稳 风扇不错 颜色漂亮 风很柔和 安全节能,"先锋DLD-D5,3912031,7.23kg,浙江宁波,DLD-D5,2-8小时,三档调节,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",90,none,6700,100,先锋（SINGFUN）,先锋两季品旗舰店,3912031,先锋（Singfun）9叶遥控电风扇/落地扇DLD-D5 ,169.00,落地扇
30,none,100,4999.00,打扫干净 吸力持久 吸力很大 噪音小,"凯驰DS5.800,4835056,11.82kg,德国,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店,HEPA滤网（HEPA13及以上），水洗尘杯，水洗滤网，干湿两用,卧式吸尘器,电源式（5米-10米）,500w-999w,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，其他",0,电动吸头，床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，其他,30,0,凯驰（karcher）,Karcher自营官方旗舰店,4835056,德国Karcher 水过滤吸尘器 原装进口DS5.800 家用静音,4490.00,none
1300,none,99,2380.00,料理机很好 榨汁速度快 果汁细腻 好清洗 出汁率很高 榨汁很好 使用方便 速度快 东西不错 声音小 好清洗 果汁细腻 东西不错 榨汁速度快 好清洗 使用方便 使用方便 榨汁速度快 声音小 档次高 好看 使用方便 榨汁速度快 好清洗 料理机很好 果汁细腻 速度快 东西不错 好清洗,"【京东配送】德国AOJING奥劲QT-0888E破壁机榨汁机家用破壁料理机豆浆绞肉机果汁机 枣红色,10113795751, ,8.1kg,QT-0888E,自动清洗,25000转/分及以上,触摸式,料理/辅食机,五档-八档(含),塑料,五谷类粉,3-5人",2,none,1400,8,奥劲（AOJING）,奥劲旗舰店,10113795751,【京东配送】德国AOJING奥劲QT-0888E破壁机榨汁机家用破壁料理机豆浆绞肉机果汁机 枣红色,999.00,none
200,单冷,93,569.00,风扇不错 外型好看 比空调省电 强效制冷 净化空气 加湿空气 APP遥控 智能操作 预约定时 比风扇好 制冷效果好 送货快 制冷效果好 比风扇好 制冷效果好 送货快 比风扇好 加了冰晶 冷风效果好 大水箱,"格力（RGEE）KS-0505D-WG空调扇移动单冷制冷风扇家用遥控环保节能冷气机,11403019438, ,10.7kg,中国大陆,KS-0505D-WG,3-5L,8小时以上,四档调节,正常风、自然风、睡眠风,单冷,遥控式,横出风",10,none,300,10,格力（GREE）,格力清力专卖店,11403019438,格力（RGEE）KS-0505D-WG空调扇移动单冷制冷风扇家用遥控环保节能冷气机,499.00,单冷
8000,落地扇,96,129.00,风扇不错 安装方便 质量不错 使用方便 风力很大 风很柔和 噪音很小 底座很稳 造型美观 颜色漂亮 噪音很小 风很柔和,"长城FS-35（710）,4579848,5.62kg,中国大陆,710,2小时以下,三档调节,正常风,5片,3级,机械式,落地扇",100,none,8300,100,长城（CHANGCHENG）,长城官方旗舰店,4579848,长城（CHANGCHENG）FS-35（710）电风扇/落地扇/炫酷五叶风扇/摇头电扇,99.00,落地扇
4300,none,100,1999.00,质量不错 吸尘器不错 吸力很大 打扫干净 使用方便 外观漂亮 吸尘很干净 吸力持久 配件齐全 小巧轻便 功率大 打扫干净 使用方便 节能电机 功率大 易收纳 吸力很大 质量不错 电源线够长 尘杯容量大 吸尘器不错 打扫干净 配件齐全 尘杯容量大 小巧轻便 配件齐全,"志高（CHIGO）车用吸尘器家用小型强力大功率地毯干湿两用手持式工业吸尘机除螨机 1200W 18L,11545454114, ,5.0kg,地板，地毯，沙发，床铺，汽车，酒店，工业,桶式吸尘器,电源式（5米-10米）,1000w-1399w,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件",8,床褥沙发吸头，地面吸头，缝隙吸头，扁嘴吸头，毛刷吸头，小吸头，拖地附件,4300,3,志高（CHIGO）,雅柯专营店,11545454114,志高（CHIGO）车用吸尘器家用小型强力大功率地毯干湿两用手持式工业吸尘机除螨机 1200W 18L,399.00,none
2100,none,99,7980.00,使用方便 东西不错 榨汁速度快 料理机很好 果汁细腻 出汁率很高 榨汁很好 声音小 好清洗 速度快 使用方便 果汁细腻 辅食不错 榨汁速度快 速度快 料理机很好 好清洗 果汁细腻 榨汁速度快 声音小 料理机很好 声音小 料理机很好 果汁细腻 破壁机很好,"德国宝/GERMANPOOL 破壁料理机 榨汁机家用 豆浆机 多功能搅拌机 PRO-10S 葡萄紫,1653216115, ,6.8kg,PRO-10s,自动清洗,25000转/分及以上,旋钮式,料理/辅食机,八档以上,不锈钢，其他,搅拌，榨汁，碎肉，研磨，碎冰，五谷类粉,3-5人",10,none,2100,6,GERMANPOOL,德国宝（GERMANPOOL）专卖店,1653216115,德国宝/GERMANPOOL 破壁料理机 榨汁机家用 豆浆机 多功能搅拌机 PRO-10S 葡萄紫,2980.00,none
500,单冷,91,688.00,声音小 比风扇好 冷风效果好 风挺大的 风扇不错 噪音很小 比空调省电 制冷效果好 节能 智能操作 风扇不错,"多朗DL-01Y水冷塔扇单冷加湿制冷风扇遥控移动水冷气扇塔式电风扇静音,1577765158, ,5.8kg,3L以下,8小时以上,三档调节,正常风,单冷,遥控式,竖出风",20,none,500,20,多朗,多朗旗舰店,1577765158,多朗DL-01Y水冷塔扇单冷加湿制冷风扇遥控移动水冷气扇塔式电风扇静音,499.00,单冷
3100,落地扇,96,199.00,风力很大 安装方便 质量不错 噪音很小 使用方便 底座很稳 风扇不错 造型美观 广角送风 风很柔和,"美菱FS-40A（29）,4850028,5.8kg,中国大陆,2小时以下,三档调节,正常风,5片,2级,机械式,落地扇",50,none,3300,60,美菱（MeiLing）,美菱自营两季旗舰店,4850028,美菱（MeiLing）FS-40A（29） 五叶机械式电风扇/落地扇,109.00,落地扇
40,none,100,2599.00,吸力很大 功率大 吸尘器不错 吸尘很干净 使用方便 外观漂亮 打扫干净 配件齐全 吸力持久 不易缠发 刷头多样 吸力很大 外观漂亮 功率大 吸尘器不错 易收纳 使用方便 续航时间长,"泰怡凯A8 Pro,4136967,5.0kg,中国大陆,地板，地毯，瓷砖，厨房，沙发，床铺,EPA滤网（EPA12及以下），水洗尘杯，水洗滤网，旋风过滤,无线吸尘器,充电式（无线）,500W以下,电动吸头，地面吸头，缝隙吸头，毛刷吸头",0,电动吸头，地面吸头，缝隙吸头，毛刷吸头,40,0,泰怡凯（TEK）,泰怡凯官方旗舰店,4136967,泰怡凯（TEK）家用 手持式无线吸尘器 无绳车载吸尘 A8 Pro,2399.00,none
24000,none,97,1998.00,榨汁很好 出汁率很高 使用方便 东西不错 榨汁速度快 果汁细腻 好清洗 声音小 速度快 还可以吧 榨汁很好 果汁细腻 东西不错 果汁细腻 速度快 使用方便 料理机很好,"贝尔斯顿ZZJ-801,1066749,5.82kg,中国大陆,0-50转/分,按键式,原汁机,榨汁，豆腐，冰淇淋奶昔，豆浆，其他,塑料",200,none,24000,500,贝尔斯顿（Bestday）,贝尔斯顿官方旗舰店,1066749,贝尔斯顿（Bestday）榨汁机家用原汁多功能 ZZJ-801,498.00,none
