title,ask,answer,content,time_now,user,href
,,,楼主屏射简直就是在糟蹋vt50，给拜一个了，直逼国厂液晶的水准,2014-6-12 10:03,whindson,
,,楼主屏射简直就是在糟蹋vt50，给拜一个了，直逼国厂液晶的水准,"本帖最后由 moto4ever 于 2014-6-12 10:26 编辑,果然出现了，晶疯真是无孔不入,来自:家电论坛IOS客户端",2014-6-12 10:18,moto4ever,
美的空调凭借自身的渠道优势再上新台阶!,"作,者,被,禁,止,或,删,除, ,内,容,自,动,屏,蔽",,,2011-9-27 11:25,lingzuoan520,https://www.jdbbs.com/thread-3101772-1-1.html
,,,感觉中间色调比较好，是只调色温还是连场景模式都换了？,2014-6-12 10:24,chncwk,
,,怎么看，怎么觉得怪异...跟我的VT20一样,"本帖最后由 moto4ever 于 2014-6-12 10:27 编辑,日韩片子的调色风格就是这样，尤其是数字机拍的，数码感特强，我故意拍了几张这个勾晶疯出来大言不惭，果然就有上钩的",2014-6-12 10:25,moto4ever,
,,感觉中间色调比较好，是只调色温还是连场景模式都换了？,就是色温 模式都是我自调的游戏模式,2014-6-12 10:26,moto4ever,
美的空调质量：美的变频空调产量首破千万,"作,者,被,禁,止,或,删,除, ,内,容,自,动,屏,蔽",,,2011-9-27 11:24,lingzuoan520,https://www.jdbbs.com/thread-3101767-1-1.html
,,日韩片子的调色风格就是这样，尤其是数字机拍的，数码感特强，我故意拍了几张这个勾晶疯出来大言不惭，果 ...,"哟。楼主大导演果然牛啊。,原来这片子是楼主导演和后期的啊,拜一个",2014-6-12 10:30,whindson,
,,"哟。楼主大导演果然牛啊。,原来这片子是楼主导演和后期的啊,拜一个",柯基，你该吃药了，老这么发情影响邻居,2014-6-12 10:32,moto4ever,
大家都买着国美的东西了么？,"发现列表页面上少了不少东西，但具体商品页还在。看了看46GT20还可以购买，可惜限地区。其他的页面链接不记得了，也就没看成。,最后买了个SONY 32CX520，这个价格还算比较值，付完款发现也抢光了。",,,2011-9-15 20:49,alljtcc,https://www.jdbbs.com/thread-3034418-1-1.html
,,,"楼主请继续上图。,大伙继续看vt50的垃圾屏射",2014-6-12 10:32,whindson,
,,"楼主请继续上图。,大伙继续看vt50的垃圾屏射",柯基，你既然这么了解垃圾，看来是吃了不少啊,2014-6-12 10:33,moto4ever,
,,"楼主请继续上图。,大伙继续看vt50的垃圾屏射","本帖最后由 moto4ever 于 2014-6-12 11:08 编辑,怂柯基，你当时大言不惭的屏射去哪儿了，我把截图都给你了也不见你硬一把，是不是早早被你主人阉了啊,等着看你的牛逼性价比 神州无敌本呢,怂.jpg,(56.87 KB, 下载次数: 0),下载附件,2014-6-12 10:37 上传",2014-6-12 10:38,moto4ever,
,,,NND，冲着P50VT20C去，却只对北京地区，气死了。,2011-9-15 20:51,faisnow,
,,,我是北京的，但感觉50VT非常不值，加点钱上新款55ST多好,2011-9-15 21:01,alljtcc,
,,,ST跟VT差距还是有点的。,2011-9-15 21:16,wqr,
,,"怂柯基，你当时大言不惭的屏射去哪儿了，我把截图都给你了也不见你硬一把，是不是早早被你主人阉了啊,等 ...","{:40:},导演您老慢慢疯,请继续上您老垃圾屏射",2014-6-12 10:49,whindson,
,,"导演您老慢慢疯,请继续上您老垃圾屏射",狗 怂 狗怂，果然是形容你,2014-6-12 10:55,moto4ever,
据说现在激光投影已经开始实验。欧美的领先。日系索尼等公司还死抱灯泡投影不放。,"据说下一代的投影是激光，投影，,已经开始民用化的实验啦，,欧美在这方面技术领先，,日系，索尼，松下，还是死抱着，灯泡式投影机不放。",,,2014-6-3 22:37,蓝翎,https://www.jdbbs.com/thread-5074539-1-1.html
,,ST跟VT差距还是有点的。,看了个帖子说50VT比65VT缩水很多，不是真正的VT。再加上又是旧款，将近9000的价格不太值。毕竟看3D屏幕大才是王道。,2011-9-15 21:30,alljtcc,
,,,[s:16]靠，深圳这次没货，结果买了个逻辑键盘。。,2011-9-15 23:20,gongcom,
,,,"42GT20, 46GT20和50S25早在下午4点多就撤单了, 搞不懂你从哪里看的?,说买到上面的不是内部搞的 就是托....",2011-9-15 23:34,q2wsxc,
,,,不然灯泡卖给谁。,2014-6-3 23:55,悠游一族,
,,不然灯泡卖给谁。,有道理。,2014-6-4 00:05,蓝翎,
,,,"没记错卡西欧几年前,已经正式生产销售激光+LED无灯泡投影了,几年下来不还依然是灯泡机的天下,新光源不但在成本方面很难跟成熟到透了的灯泡机比,效果如何还是要有很大疑问的,灯泡机主流的状态看来还要维持很多年",2014-6-4 00:16,c52110,
,,,据说这个活动每日更新，明天再看看,2011-9-15 23:42,alljtcc,
,,,不错，抢到了1888的松下电视，哈哈,2011-9-16 00:08,xttch,
,,,那个极米怎么样LED的,2014-6-4 02:08,dreampjk,
,,,没毛用，激光电视出来也没有crt好，这是坛子的绝对发展趋势,2014-6-4 06:55,the_godfather,
,,,色域不宽，偏色严重，单色激光和单色LED的共同缺点。,2014-6-4 08:13,chncwk,
,,,没抢到、、、、猜疑中、,2011-9-16 12:47,wangweicetv,
,,,真搞笑,2011-9-16 14:17,多一天,
,,,国美的虚假广告很牛。。。。,2011-9-16 18:01,szdyz,
,,,楼主又来黑了，索尼07年就有卖了，价格太高,2014-6-4 09:45,dinosaur06,
,,,说说从那得来信息。,2014-6-4 10:53,sbhhh,
,,,说说从那得来信息。,2014-6-4 10:54,sbhhh,
X美的抢购，谁抢了异地的，你们怎么收货？,怎么收货了，没有熟人怎么操作啊。。,,,2011-9-16 10:26,netcsj,https://www.jdbbs.com/thread-3037676-1-1.html
偶然看见老美的“Hollywood.com”上发布的好莱坞电影后期调色使用的显示器，有PDP,"偶然看到一个关于好莱坞商业电影目前调色时主要使用的显示器（监视器）。 看起来使用的各类监视器还是比较广泛，也有使用PDP的。 骚尼的OLED是最被广泛使用的电影后期调色监视器。  另外虽然CRT已经停产多年，但目前依然有2% 的好莱坞商业电影使用CRT进行调色。,另外印象中，Panasonic好像并没有推出过能进行调色用途的PDP监视器，所以不知道这个 14%的 PDP调色监视器是什么产品（不会是PDP电视机吧）。,display.jpg,(95.97 KB, 下载次数: 3),下载附件,2014-5-17 21:36 上传",,,2014-5-17 21:36,PLV-Z5,https://www.jdbbs.com/thread-5065195-1-1.html
谁买到了国美的4988元的46GT20?,"谁买到了国美的4988元的46GT20?,估计又是噱头！",,,2011-9-15 09:36,dongdonghu2,https://www.jdbbs.com/thread-3033306-1-1.html
,,,fsi是中国厂商吗？,2014-5-17 22:22,sxshen119,
,,,这个在哪里看到的→_→楼主有连接吗？,2014-5-17 22:44,闪电侠3s,
,,fsi是中国厂商吗？,"是啊，FSI 是国内的“尊正”。 在调色监视器领域，已经被好莱坞充分认可。 竟然能和监视器领域称霸多年的骚尼在电影后期调色领域旗鼓相当！值得庆贺。,尊正.jpg,(218.75 KB, 下载次数: 3),下载附件,2014-5-17 23:26 上传,FSI-2.jpg,(249.13 KB, 下载次数: 3),下载附件,2014-5-17 23:26 上传",2014-5-17 23:26,PLV-Z5,
,,,还没开始吧。。。。,2011-9-15 09:39,wowfans,
,,,很多城市早就没货了，估计是清尾货。即使有也不敢买。,2011-9-15 09:43,alljtcc,
,,,傻的就去抢，小市民心理，抢到的机会千份之一。还不如加多一千几百买个回来。,2011-9-15 10:20,jun009,
,,,市场占有率永远和成本有关,2014-5-18 00:33,melfes,
,,,"本帖最后由 zjxs 于 2014-5-18 09:00 编辑,关于美国那边电影的调色市场应该要客观的分析。,电影的调色和电视台采购监视器不同，电视台在各国家中都是相对财大气粗，规模庞大的。它们对成本价格相对不太敏感，更注重品牌和产品一贯持续的可靠与稳定性，及庞大的遍及全球的服务网络体系的完善程度，还要考虑产品体系的成系统性。,做电影调色的都是一些私人投资的私有工作室，尤其是美国，所有的电影调色都是单独包给一些私有的工作室团队去做。 这些工作室的规模和电视台当然是云壤之别，他们相对对成本就比较敏感，都是相对小规模的私人老板的真金白银的投资当然价优者为先。,FSI 在美国是超低定价（其它的都是次要的）， 比如其：24寸的技监：CM240，定价：$4,995美元； 同规格的SONY BVM-L231（现在已经停产，被OLED替代）还在生产的时候定价是：$23,000美元。价格差6倍！实际上价格是FSI能相对好的打入美国后期调色市场的根本原因。,你见过大的电视台（对价格不敏感）大批量采购监视器，有采购“尊正”的吗？ 一个民族的国产品牌，为什么在国内CCAV、上海文广、北京台、广东台等这些大电视台的采购方案中几乎从来见不到它的身影呢？！（甚至在广播电视领域，很多人都没听说过FSI（尊正））！",2014-5-18 08:58,zjxs,
x9000b真可以拆机升级成完美的hdmi2.0?,用个伪hdmi2.0不爽,,,2014-4-27 21:12,daitang250,https://www.jdbbs.com/thread-5052122-1-1.html
,,,我这里从来就没货，我这里国美实体店里面有，网上就是无货,2011-9-15 10:29,jwj009,
,,,拭目以待20点[s:97],2011-9-15 16:09,sldpda,
,,,买的时候是怎么承诺的？,2014-4-27 21:13,chncwk,
,,买的时候是怎么承诺的？,还没买了.............今年11月份才搬家............,2014-4-27 21:22,daitang250,
,,,不是有人说地区限制北京重庆香港乌鲁木齐么，我在乌鲁木齐，看上面地区限制郑州吉林，这搞毛啊,2011-9-15 18:16,暴躁外皮,
,,,刚刚也看到地区限制郑州吉林。艹！,2011-9-15 18:19,guihuo,
,,还没买了.............今年11月份才搬家............,那你操这个心干嘛，又不买。,2014-4-27 21:26,chncwk,
,,,………x9kb没有hdmi2.0入力???,2014-4-28 00:11,青物白物,
厦华等离子有能和长虹媲美的产品吗？,"记得厦华纯平机是有个F8,F1系列是超越长虹之上的。",,,2011-8-9 13:49,rigid,https://www.jdbbs.com/thread-2967592-1-1.html
,,,"X9000B也是伪HDMI2.0端口支持，电路处理还是老的~~,真正需要HDMI2.0需要电路处理及硬件都符合~~",2014-4-28 00:14,godforce,
,,,千万不要相信商家的所谓日后升级，都是屁话,2014-4-28 02:08,AyaneC3,
,,,升了也没用，以后4k3d片一出又要升2.1，2.2，有意思啊？？,2014-4-28 07:25,蛋碎了无痕,
sed是目前最完美的吧好像,"作,者,被,禁,止,或,删,除, ,内,容,自,动,屏,蔽",,,2011-8-3 13:52,wei0752,https://www.jdbbs.com/thread-2952488-1-1.html
发现客厅用乐视的50寸或者60寸电视，卧室用小米的47寸很完美的搭配啊。,"小米的电视很适合我们80后用，卖点很多，首先就是屏好，其次可玩性高。,而且我越来越觉得家人们还是需要在电视面前一起交流，现在我的状态就是回家电脑面前一坐一直到睡觉，感觉和老婆交流越来越少了。,所以最近比较关注电视机，准备在卧室弄个电视然后和老婆一起在床上看。,客厅也准备搞一个大点的，然后买一个芝华仕的头等舱沙发，那感觉，呵呵。,至于乐视传说的2999的50寸液晶，放客厅是个好选择。",,,2013-9-9 09:08,傲剑,https://www.jdbbs.com/thread-4914329-1-1.html
一块画得很美的蛋糕 3D电视你买了吗？,"就在两年之前，提起“3D”相信并不会有太多人关注。然而，2010年,3D电视,自CES亮相后在全世界范围内掀起热潮，能够把电影院中3D电影的震撼带回家也成为不少消费者的渴望。不过，一边是厂家铺天盖地的宣传，一边却是消费者的“只问不买”，3D电视如今依然是一块画得很美的蛋糕。,《阿凡达》的“生父”大导演詹姆斯·卡梅隆一直坚信3D必将成为潮流，他给出的理由很简单———“我们有两只眼睛，而非一只!”我们也相信，3D电视必将是大势所趋，只是目前尚未到最佳购买期。,谁在买3D电视?,发烧友和高端消费者,以《阿凡达》的热播为起点，惯于兴风作浪的中外电视厂商从去年初开始一下找到了最炫的噱头。2010年1月开始，三星、索尼率先推出3D电视。本土企业虽然没有面板资源，有的甚至没有量产能力，但也竞相抢风头。TCL、长虹、海信等争相发布3D电视方案和产品。去年的世界杯和广州亚运会都被彩电企业视为宣传3D电视的最佳时机。中怡康数据显示，2010年3月至6月，3D电视的型号尚不足10款，具体产品在市场上也未大规模上量。但12月第一周的最新统计发现，国内外厂商推出的3D电视型号超过30款。,跟企业的兴奋相比，2010年的3D电视市场并没有人们预料的火热。此前业界预期2010年3D电视全球销量可超过210万台，但根据美国消费性电子协会(CEA)所观察的市场趋势显示，实际销售量可能不到160万台。国内市场也大体相似。来自奥维咨询(AVC)的数据显示，截至2010年11月份，3D电视的销售量为6.67万台，远远低于已经慢慢被边缘化的LCD电视销售量，后者的同期销售量为1567万台。3D电视的销售主要来自于中秋、国庆两节的贡献，9月份的环比销量增长为283%。粗略估计，去年全年国内3D电视销量不超过10万台。,谁又是第一批吃3D电视螃蟹的人?有卖场人士向记者透露，就目前来看，3D电视的主要消费群体分为两类，一类是3D发烧友，他们对3D内容情有独钟;一类则是新潮前卫、消费实力较强的高端消费者。3D电视主力购买人群为中青年客户，老年人往往不太在意3D功能，而3D功能主要配置在大尺寸的高端电视，相当部分年轻人虽很向往，但往往预算不够。“高端电视的主顾，五成以上还是希望一步到位，他们会考虑选择3D电视。”,技术之争,主动快门式VS偏光式,现在到卖场去选购,3D电视,，消费者不得不面对主动快门式和被动偏光式两种技术的战争。而这两种技术的战争就是利益、市场的博弈，就像去年直下式、侧入式等LED背光源技术之争一样，时下热炒的3D技术之争也如火如荼。据相关分析师表示，两大阵营的对决目前尚未真正展开，但能预见的是，随着在卖场里的短兵相接，两大阵营之间的大战肯定会上演!这个时间，最迟不会超过2011年“五一”。,目前3D电视主要的两家显示屏供应商是LG和三星，相对应的技术分别是被动偏光式和主动快门式。LG为了更快地做大被动偏光式3D电视的市场，采取打破上下游厂家之间简单的供应采购关系，由LGD向整机企业提供成套技术解决方案、整机模具、终端门店规划和宏观宣传等各方面资源，联手创维、海信、康佳等厂家共同来推动和做大这一市场。而在主动快门式3D阵营方面，有三星、松下、长虹、索尼、夏普等企业，它们主推的都是快门式3D电视，其具备3D效果逼真、视角范围宽泛等优势。坦白来说，两者对3D成像的优劣具体有多大差异，作为普通消费者来说是很难明显做出区分和判断的。,就目前来看，3D电视的主要消费群体分为两类，一类是3D内容爱好者，一类则是新潮前卫的高端消费者。前者由于比较专业，基本上不会选择视觉效果较差的偏光式3D电视，而后者多把3D作为一种新鲜的附加功能，他们可能将是偏光式3D电视的主要消费群体。,小知识,3D显示技术有哪些?,3D显示技术可以分为眼镜式和裸眼式两大类。裸眼3D目前主要用于公用商务场合，而现在3D戴女士都需要配合3D眼镜使用。在眼镜式3D技术中，又可以细分出三种主要的类型：色差式、偏光式和主动快门式。,色差式3D技术,优点：方案成本相当低廉，眼镜成本仅为几块钱,缺点：3D画面效果比较差这种技术历史最为悠久，成像原理简单。色差式需要配备最常见的红蓝3D眼镜，其眼镜价格低廉，3D效果中等，适合在公共场合中使用，目前已被家电企业淘汰。,偏光式3D技术,优点：眼镜成本便宜,缺点：画面分辨率减半偏光式3D技术的图像效果强于色差式，眼镜成本也比较便宜，目前比较多电影院采用的就是这种技术方案，不过对显示设备的亮度要求较高。,主动快门式3D技术,优点：3D立体效果较好,缺点：配套的3D眼镜价格比较昂贵,这种3D技术的原理是根据人眼对影像频率的捕捉敏感度来实现的，通过提高画面的刷新率(至少120Hz)，为左眼和右眼分别输出60Hz快速刷新的图像，这样会在人的大脑实现立体的视觉感受。,主动快门式和偏光式的对比,画面质量,偏光式,图像效果略差，画面亮度会被降低,主动快门式,图像效果相对出色，能保持原始分辨率,技术实现,偏光式,对显 示设 备的 亮 度要 求较 高。 要 求具 备240Hz 以上刷新率,主动快门式,要求左、右眼接收到频率在 60Hz 以上的图像,成本控制,偏光式,配套的3D 眼镜更为轻便;价格仅在 200元左左右,主动快门式,配套的 3D 眼镜价格较为昂贵，多在 1000 元左右，而且佩带不便,整体优势,偏光式,更注重便利实用，画面稳定性更好，不受环境光影响，舒适性好,主动快门式,更注重画质表现 3D 效果逼真、视角范围宽泛。屏幕成本较低,各自缺点,偏光式,视角较窄，当用户在超过三十度的水平视角上,主动快门式,同步难、容易疲劳,综合比较,在价格上，偏光式技术具有绝对的优势，画面稳定性好，而且眼镜佩戴舒适，适合一般家庭的选购;而在性能上，主动快门式技术比较出色,消费者说,买有买的理由，不买有不买的道理,买,3D电视,的理由,A视觉震撼，身临其境,B 放在客厅很拉风,C 可以 2D 转 3D,D 捆绑 3D 蓝光播放器,不买 3D 电视的道理,A没频道，没片源,B 各种技术还不成熟,C 价格太高,D 眼镜戴着麻烦,家住星河湾的王先生，去年11月购买了一台55英寸的3D电视。“看了3D电视就不想再看2D的了。那种视觉震撼虽然比不上在电影院看，不过身临其境的感觉是2D电视无法比拟的。”他告诉记者，在电影院看完3D《阿凡达》后，就下定决心要把3D电视买回家。“朋友到家里来，大家一起看3D电影，感觉很不错。”当然，王先生也抱怨3D影片太少，“目前市面上有的3D影片我都几乎有了，不过看来看去也就那10多部，很不过瘾。”,一位在家电卖场选购电视的陈先生告诉记者，3D电影的震撼效果让人念念不忘，家里电视总是得升级换代的，干脆买台3D效果的，现在可以看2D转成3D的节目，慢慢就能看更多3D节目了。,家住珠江广场的刘先生则反映，经过转换的3D效果明显不佳，有些画面很模糊、立体感不强。体育节目经转换后，虽可略微体验到立体感，但当出现景物或人物数量较多时，一片3D“乱像”。对此，某3D电视品牌技术人员告诉记者，2D转3D电视确实能将2D内容转换成3D效果，但前提是，其转换的内容必须是蓝光高清的。对于普通节目，实现的效果只能是“伪3D”。,记者注意到，在卖场中更多的消费者对3D电视的态度是“只问不买”。姜先生说，3D电视在片源上非常匮乏，因此只能当作普通电视来看，而且价格也比平板电视要高，因此目前不会考虑。符女士则告诉记者，现在的3D电视都需要戴眼镜，自己本身就是近视眼，再多戴一副眼镜非常不方便，同时看的时间长了，多少会有眩晕感。,根据中国电子商会消费电子产品调查办公室发布的《2010年3D电视消费需求调研咨询报告》，消费者无法接受3D电视的主要影响因素中，价格昂贵和节目源匮乏两大因素排在前两位，分别为37%和 28.1%。专家坦言：“3D电视实现了视觉立体成像，这是一个极大的技术进步，但3D电视短期内发展还是存在诸多瓶颈。”,片源匮乏,绕不过的门槛,创维集团副总裁杨东文此前接受采访曾说，硬件总是要领先于内容发展的。3D也一样，在3D电视如火如荼上市的时候，3D内容却成为产业快速发展的瓶颈。,据中国立体视像(3D)产业联盟秘书长唐斌统计，美国好莱坞3D立体电影，2009年有41部，2010年为68部，2011年已经公布拍摄的就有34 部。不过，2010年，真正进入中国的3D电影仅在10部左右。根据目前现有的公开信息，2011年3D电影数量也只是在个位数。,目前，配合3D电视的销售，各个企业通过各种办法，会给购机者提供一些3D片源，但是当购机者新鲜劲一过后，就会发现3D电视似乎是个时尚的鸡肋——恐怕任何人都不会重复一遍又一遍地观看同一部片子。这个时候，购买者会突然醒悟，逐渐的不满就会变成“负面口碑”，而准备购买的人，则因为此将采取等待观望的态度。,国内目前可买到的3D蓝光碟片,圣诞颂歌 3D [A Christmas Carol],深海猎奇 3D [Deep Sea],闪电狗 3D [Bolt],爱丽丝梦游仙境 3D [Alice in Wonderland],国际空间站 3D [Space Station],天降美食 3D [Cloudy with a Chance of Meatballs],丛林大反攻 3D [Open Season],诸神之战 3D [Clash of The Titans],怪兽屋 3D [Monster House],未来,裸眼3D成新趋势,目前的3D电视都需要佩戴3D眼镜才可以观看，而对于平时就戴眼镜的朋友来说非常不便，3D电视要想真正进入普通消费者家庭，必须突破眼镜的阻碍，实现裸眼3D效果，裸眼3D显示技术才是3D的真正未来。,目前索尼、三星、东芝等厂商都在研究裸眼3D技术，这项技术一般被称为“裸眼多视点”技术，也就是不通过任何工具就能让左右两只眼睛从显示屏幕上看到两幅具有视差的、有所区别的画面，将它们反射到大脑，人就会产生立体感。裸眼3D技术也利用了人眼的视差原理，通过给观看者左右两眼分别送去不同的画面，从而达到立体的视觉效果。由于可以不佩戴眼镜，因此这些技术非常适合在公共场所展示的大屏幕显示器，便于多人观赏。,从技术上来看，裸眼式3D可分为光屏障式 (Barrier)、柱状透镜(Lenticular Lens)技术和指向光源(Directional Backlight)三种。裸眼式3D技术最大的优势便是摆脱了眼镜的束缚，但是在分辨率、可视角度和可视距离等方面还存在很多不足。东芝表示已经成功研制全球首款无需专用眼镜、可裸眼观看的3DLCD电视，并在CES2011上率先发布。不过由于价格的制约裸眼,3D电视,要进入普通家庭用户还需要至少五年的时间。,一块画得很美的蛋糕 3D电视你买了吗？,普家欢电器网",,,2011-1-24 14:52,普家欢电器官网,https://www.jdbbs.com/thread-2499108-1-1.html
,,,哈哈 现在的5毛发帖越来越多字了。,2013-9-9 09:25,keanecui,
,,,我靠，有没有这么便宜啊！,2013-9-9 10:30,bandaoti007,
,,,小米刷新率60Hz。用的是顶级供应商的垃圾屏。,2013-9-9 11:04,myeveryheart,
,,,高消费产品,2011-1-24 14:53,Xy770509,
,,,3D是不可阻挡的潮流，今年两部大片《变形金钢3》、《加勒比海盗4》都是3D。,2011-1-24 16:15,dixonsung,
,,"原帖由,路上sing,于 2011-7-8 13:11 发表,不闪式和快门式只是传达影像的方式不同，两种方式都具有全高清分辨率。快门式是开关左侧和右侧眼镜而把横向分辨率1080Line轮换显示在左右眼镜，是一只眼睛接收影像，而不闪式是从电视出来的影像各分为540Line显示“同 ...","只要是3D的帖子准能迎来偏光枪，还总是用新号。要么就是自问自答类型的，一个新号发问，啥3D好啊。另个号就回答，不闪的好……真TMD弱智，你们得向这里的老枪们学习。,偏光的垂直分辨率是达不到1080的……除非是投影，双投。",2011-7-8 13:28,ioshenmue,
,,,放屁[s:97],2013-9-9 13:11,杨厉鬼,
,,,确实，这样就没有对比了，省得货比货了,2013-9-9 14:54,damingbai,
,,,"小米神机，宇宙无敌,可惜不是你想买,想买就能买！",2013-9-9 15:12,非没有,
,,,现在也不是很贵了，前段时间朋友买了个国产42寸才5k多，大多数人都能接受吧。,2011-7-8 15:02,lds,
,,,"哈哈~上个月在广州四方电器,http://80.tc/2me3,买一台索尼KDL-55HX920 3D电视 用到现在，我还是非常满意,货比三家不吃亏,看看总不亏哦。",2011-7-12 16:30,sshjdhjm,
,,,目前的3D电视个人感觉还只是个噱头很不成熟！！就算松下3D强机VT20也不尽如人意！我在卖场看了几分钟其2D画质还是相当好，其画质在卖场跟G20真的有点鹤立鸡群的感觉！但3D画质就有点差强人意了，说惨不忍睹可能有点夸张！但除了立体感不错就再无他处了！！如果让我选择阿凡达，我宁肯看画质更优的2D版本决不看现在的所谓3D !现在的3D效果刚开始图个新鲜还行，长期看让人无法忍受！！,2011-7-12 18:29,sdh168,
,,,卖点很多，首先就是屏好,2013-9-9 15:22,我自横刀,
,,小米刷新率60Hz。用的是顶级供应商的垃圾屏。,哪看的60HZ啊,2013-9-9 15:23,yyuy121,
,,卖点很多，首先就是屏好,有线盒子是亮点,2013-9-9 15:24,yyuy121,
首个进入国美的小狗吸尘器退出传统市场后连续三年成为淘宝吸尘器类目销售冠军,"作,者,被,禁,止,或,删,除, ,内,容,自,动,屏,蔽",,,2011-6-21 14:14,小狗吸尘顶呱呱,https://www.jdbbs.com/thread-2732658-1-1.html
,,哈哈 现在的5毛发帖越来越多字了。,我射你一脸，不知道谁能给我5毛,2013-9-9 17:34,傲剑,
,,我射你一脸，不知道谁能给我5毛,雷军啊 因为你说他这么好 证明你看过他真实机器啦。他动态效果如何 色彩呢 ？层次呢？暗部画质呢？可以发他测评吗？没图没真相啊。就看他价格就乱吹了？那我不如买部理想电视,2013-9-9 20:50,keanecui,
,,雷军啊 因为你说他这么好 证明你看过他真实机器啦。他动态效果如何 色彩呢 ？层次呢？暗部画质呢？可以发 ...,"吹什么吹，雷军一向都是饥饿营销，谁能拿到机器？,只是看参数而言，而且对于一个新产品讨论很正常，为什么一说小米就变成五毛了？",2013-9-9 21:20,傲剑,
夏普60LX920A桂林乐群路国美的样机液晶屏左上角和尤上角可以往里面按进去！,"而我试了旁边的型号是,夏普60LX531A的样机液晶屏的四个角都很紧很牢固！,是夏普60LX920A的质量不行吗？,[,]",,,2011-6-16 21:24,下乡,https://www.jdbbs.com/thread-2722132-1-1.html
,,"吹什么吹，雷军一向都是饥饿营销，谁能拿到机器？,只是看参数而言，而且对于一个新产品讨论很正常，为 ...",这年头，傻子太多了，骗子都不够用了。,2013-9-9 21:25,keanecui,
,,,这个蛋糕大家都来抢，，未必不是件对老百姓的好事~,2013-9-10 01:21,cokekele2013,
,,这年头，傻子太多了，骗子都不够用了。,傻子多不多不知道 ，野生的喷子到是一个现成的,2013-9-10 08:10,傲剑,
,,,我是今天晚上刚去看回来的,2011-6-16 21:24,下乡,
,,,"夏普全屬垃圾,請參見我的帖子",2011-6-16 21:50,LS,
,,,"是液晶屏可以往里面按进去！夏普其他的型号样机都很牢固,LS兄，你的帖子已看，但夏普60X50A应该不会偏蓝了吧？你觉松下65S20的等离子白天不拉窗帘看屏幕反光严重吗？能接受吗？,还有就是不知道潜龙兄推荐的到底他是说夏普的60X50A画质和抗拖影好？还是索尼55HX920画质和抗拖影好啊？,麻烦潜龙兄出来说下",2011-6-16 22:10,下乡,
重庆创维电视工厂直销杨家坪店、美的风管机团购直销,"作,者,被,禁,止,或,删,除, ,内,容,自,动,屏,蔽",,,2014-4-1 23:21,wangjin5431,https://www.jdbbs.com/thread-5032430-1-1.html
,,,反光可以用窗帘，动态模糊和漏光可是啥也救不了的。,2011-6-16 22:13,btwb007,
,,,就是好i觉得关窗帘看不爽啊，我总觉得液晶的亮度比较看起舒服，等离子的亮度低了,2011-6-16 22:16,下乡,
,,,呵呵 大屏幕看液晶太惨不忍睹 还是等离子好 这个话题已经争了好几年了 有结论——看影视作品用等离子，看照片用液晶。,2011-6-16 22:19,bennylookli,
